"","HHID","PN","OSUBHH","NSUBHH","OPN_SP","OCSR","OFAMR","OFINR","OX003_R","OX007_R","OZ077_R","OX060_R","OX065_R","OZ066_R","OX004_R","OX067_R","OZ008_R","OZ009_R","OZ010_R","OZ011_R","OZ012_R","OZ013_R","OZ014_R","OZ015_R","OZ016_R","OZ076","OZ078","OZ080","OZ081","OZ087","OZ089","OZ090","OZ092","OZ093","OZ095","OZ096","OZ098","OZ099","OZ100","OZ101","OZ102","OZ103","OZ104","OZ105","OZ106","OZ107","OZ108","OZ110","OZ112","OZ113","OZ114","OZ117","OZ118","OZ119","OZ120","OZ122","OZ123","OZ124","OZ125","OZ126","OZ127","OZ134","OZ136","OZ137","OZ138","OZ151","OZ153","OZ154","OZ155","OZ156","OZ157","OZ158","OZ159","OZ160","OZ161","OZ162","OZ163","OZ164","OZ165","OZ166","OZ167","OZ168","OZ169","OZ170","OZ171","OZ172","OZ173","OZ174","OZ175","OZ176","OZ177","OZ178","OZ179","OZ180","OZ181","OZ182","OZ183","OZ184","OZ185","OZ186","OZ187","OZ188","OZ189","OZ190","OZ198","OZ199","OZ201","OZ204","OZ205","OZ206","OZ211","OZ212","OZ213","OZ216","OZ219","OZ230","OZ231","OZ232","OX090_R","OX501_R","OX502_R","OX503_R","OX504_R","OX505_R","OX506_R","OX507_R","OX508_R","OX509_R","OX510_R","OX511_R","OX512_R","OX513_R","OX514_R","OX515_R","OX516_R","OX517_R","OX518_R","OX519_R","OX520_R","OX521_R","OX522_R","OX523_R","OX524_R","OX525_R","OZ240","OZ241","OZ242","OZ244","OZ246","OZ254","OZ255","OZ256","OZ257","OZ258","OZ260","OZ261","OZ262","OZ264","OZ265","OZ266","OZ267","OZ269","OZ270","OZ274","OZ275","OZ276","OVDATE","OVERSION","year"
"314","060179","010","1","1","011",1,1,1,1,3,3,2,1,1,9,1941,5,8,2,2,1,1,5,5,5,1,1,1,5,2,5,5,2,2013,1,NA,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,1,1,1,5,3,1,25,52,5,0,0,150001,499999,0,0,0,0,0,0,0,0,0,0,350000,350000,250000,250000,0,0,0,0,0,0,0,0,70000,70000,0,0,25001,199999,20000,20000,0,0,0,0,75000,75000,1,NA,5,NA,NA,NA,NA,13,5,1,5,5,1,1,2,1,1,1,2,1,2,2,2,1,3,1,3,1,1,1,2,2,2,39,34,6,2,1,5,5,1,NA,306,1,1,NA,NA,NA,5,5,5,5,5,1245000,1,NA,5,1,1,1,7,2,"14"
"315","060179","011","1","1","010",5,5,5,2,4,4,1,1,1,11,1950,9,2,8,3,2,NA,NA,NA,NA,1,1,1,NA,1,NA,5,2,2013,2,2,1,1,5,1,5,1,5,1,5,5,5,NA,NA,NA,5,NA,1,5,5,1,5,5,1,1,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,0,12,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,3,1,2,2,1,2,2,1,3,47,6,2,2,1,5,1,NA,922,1,2,NA,NA,NA,5,5,5,1,5,NA,1,5,6,5,NA,5,7,2,"14"
"316","060691","020","0","0",NA,1,1,1,1,3,3,2,6,6,7,1933,5,8,4,1,1,5,5,5,5,1,1,5,1,3,5,5,10,2012,1,NA,5,5,5,1,1,5,5,5,5,1,1,5,2,1,12,5,5,5,5,5,5,5,1,NA,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,5,1,1,0,5,8,1,1,5,5,3,1,1,1,1,1,2,2,2,1,2,1,2,3,3,1,1,3,2,3,2,64,6,1,1,2,5,5,1,NA,971,5,1,1,NA,1,1,5,5,1,1,200,4,NA,2,5,5,1,6,2,"14"
"317","061015","030","0","0",NA,1,1,1,1,3,3,1,6,6,9,1928,5,9,1,1,2,5,5,5,5,1,1,5,1,2,1,5,7,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,1,13,5,5,5,5,5,5,1,1,NA,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3000,3000,0,0,0,0,10000,10000,0,0,1,NA,1,1,1,1,0,13,5,1,5,5,2,1,2,2,1,2,2,2,1,2,2,2,2,3,3,3,3,2,3,2,2,53,62,5,2,2,1,5,1,NA,197,1,1,NA,NA,NA,5,5,5,5,5,-6997,6,5,3,5,5,1,2,2,"14"
"318","061084","010","0","0","020",5,5,5,2,4,4,1,1,1,12,1939,5,7,3,4,2,5,5,5,5,1,1,1,NA,2,5,5,7,2012,1,NA,5,5,5,1,5,5,5,5,5,5,5,5,2,1,4,5,5,5,1,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,1,2,4,12,5,1,5,5,1,2,2,1,1,2,1,2,2,2,2,3,3,2,1,3,2,2,1,1,3,54,88,4,2,1,1,5,1,NA,769,1,1,NA,NA,NA,5,5,5,5,5,NA,2,1,3,5,5,1,2,2,"14"
"319","061084","020","0","0","010",1,1,1,1,3,3,2,1,1,12,1939,5,3,7,1,1,5,5,5,5,1,1,1,5,1,5,5,7,2012,1,NA,5,5,5,1,5,5,5,1,5,5,1,5,5,1,4,5,5,5,1,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,25001,99999,0,0,0,0,0,0,0,0,5001,49999,2501,24999,10000,10000,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,1,12,5,1,5,5,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,2,3,1,2,2,1,25,7,2,2,5,5,1,NA,613,1,1,NA,NA,NA,5,5,5,5,5,196000,4,NA,4,5,5,1,2,2,"14"
"320","061213","040","1","1",NA,1,1,1,1,3,3,2,6,6,4,1954,5,3,3,1,1,1,5,5,5,1,1,4,NA,1,5,5,10,2012,1,NA,5,1,5,1,1,5,5,5,5,5,1,NA,NA,NA,7,5,5,5,5,1,5,5,1,NA,5,1,NA,NA,NA,5,0,0,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,5,2001,1,1,1,NA,NA,12,1,1,5,1,3,1,2,2,2,1,1,2,2,2,1,3,2,1,1,1,2,1,2,3,3,80,8,4,1,1,5,5,1,NA,99,5,1,1,NA,1,5,5,5,1,5,20000,1,NA,6,5,NA,1,4,2,"14"
"321","061213","010","2","2","011",1,1,1,1,3,3,1,1,1,4,1939,5,9,3,1,1,5,5,5,5,1,1,1,1,2,5,1,6,2012,1,NA,5,5,5,1,5,5,1,5,5,5,1,5,5,5,15,5,NA,5,1,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999996,0,0,4500,4500,0,0,0,0,0,0,0,0,5,NA,1,1,1,1,2,13,1,1,5,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,3,1,3,1,3,2,3,72,10,6,2,2,1,5,2,NA,24,1,1,NA,NA,NA,5,5,5,1,5,4900,3,5,3,5,1,1,3,2,"14"
"322","061213","011","2","2","010",5,5,5,2,4,4,2,1,1,4,1954,5,3,9,3,2,5,5,5,5,1,1,1,NA,1,NA,5,6,2012,1,NA,5,5,5,1,5,5,5,5,5,5,5,NA,NA,5,15,5,NA,5,1,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,2,0,12,5,1,5,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,3,3,3,3,2,15,11,6,2,1,5,5,1,NA,239,1,1,NA,1,NA,5,5,5,5,5,NA,5,NA,3,5,NA,1,3,2,"14"
"323","062186","010","0","0",NA,1,1,1,1,3,3,2,6,6,2,1931,5,9,11,2,1,5,5,5,5,1,1,5,NA,2,5,5,5,2012,1,NA,5,5,5,1,1,5,5,5,5,5,1,5,5,1,30,5,5,5,1,1,5,5,1,NA,5,NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,1,1997,1,1,1,3,3,0,1,5,5,5,3,2,1,1,2,1,1,2,1,2,2,1,2,3,3,1,2,3,1,2,3,74,16,8,1,1,5,5,1,NA,521,1,1,1,NA,1,5,5,5,5,1,1100,2,NA,5,5,5,1,6,2,"14"
"324","062295","010","0","0","020",5,5,5,2,4,4,1,1,1,4,1937,5,5,9,3,2,5,5,5,5,1,1,1,NA,1,5,5,6,2012,1,NA,5,5,5,5,5,5,5,5,5,5,1,5,5,1,11,5,5,5,5,5,1,1,1,1,5,1,1,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,1,2,12,5,1,5,5,1,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,3,3,3,27,44,4,2,2,1,5,1,5,106,1,1,NA,NA,NA,5,5,5,5,5,NA,5,5,1,5,5,5,3,2,"14"
"325","062295","020","0","0","010",1,1,1,1,3,3,2,1,1,3,1937,5,9,5,1,1,5,5,5,5,1,1,1,5,3,5,5,6,2012,1,NA,5,5,5,1,5,5,5,5,5,5,5,5,5,1,11,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,370000,370000,0,0,0,0,0,0,4000,4000,0,0,0,0,18000,18000,0,0,0,0,0,59999,0,0,5001,49999,0,0,1200,1200,0,0,0,0,1700,1700,0,0,1,NA,5,1,NA,4,4,12,5,1,5,5,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,3,2,1,2,1,1,64,7,4,2,1,5,5,1,NA,688,1,1,NA,NA,NA,5,5,5,1,5,421500,3,NA,3,5,5,5,3,2,"14"
"326","063243","040","0","0",NA,1,1,1,1,3,3,2,6,6,11,1928,5,7,11,1,2,5,5,5,5,1,1,5,1,2,5,5,7,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,19,5,5,5,5,1,5,5,1,NA,5,1,NA,NA,NA,5,0,0,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,1,NA,5,1,1,1,0,0,5,1,5,5,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,3,1,1,3,3,2,98,12,4,2,2,5,5,1,NA,175,5,1,1,NA,NA,5,5,5,1,1,24200,4,NA,2,5,3,1,7,2,"14"
"327","063559","030","0","0","020",1,1,1,1,3,3,2,1,1,9,1944,5,1,4,3,1,5,5,5,5,1,1,1,5,3,5,5,8,2012,1,NA,5,5,5,1,5,5,5,1,5,1,1,5,5,1,11,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,50001,149999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,1,NA,5,1,1,1,1,3,5,5,5,5,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,3,3,2,3,3,56,27,7,2,2,5,5,1,5,456,7,1,NA,NA,NA,1,5,5,5,1,82000,4,NA,2,5,5,1,4,2,"14"
"328","064609","010","1","1","011",1,1,1,1,3,3,1,3,3,8,1939,5,5,2,2,1,1,5,5,5,1,1,4,5,2,5,5,5,2012,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,2,1,4,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,150001,499999,0,0,0,0,0,0,50000,50000,0,0,0,0,0,0,0,0,0,0,100000,100000,0,2499,20000,20000,0,0,10000,10000,0,0,0,0,0,0,0,0,1,NA,5,1,1,NA,NA,14,5,1,5,5,1,1,2,2,1,1,2,1,2,2,1,1,1,3,1,2,1,1,2,2,3,60,42,7,2,2,1,5,1,NA,640,1,1,NA,NA,NA,5,5,5,1,5,360000,1,5,5,5,5,1,2,2,"14"
"329","064609","011","1","1","010",5,5,5,2,4,4,2,3,3,3,1951,5,2,5,3,2,1,5,5,5,1,1,4,NA,3,NA,5,5,2012,1,NA,5,1,5,5,5,1,5,5,5,1,1,NA,NA,NA,4,5,5,5,5,1,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,1,NA,NA,14,1,1,5,5,1,2,1,2,1,1,2,1,2,1,1,3,2,1,1,1,3,1,3,2,3,54,65,2,2,1,5,5,2,NA,190,1,1,1,NA,NA,1,5,5,1,5,NA,5,NA,6,5,NA,1,2,2,"14"
"330","064609","040","2","2","043",5,1,1,2,3,3,2,1,1,2,1949,5,2,2,2,2,5,5,5,5,1,1,1,NA,3,5,5,8,2012,1,NA,5,5,5,1,5,5,5,5,5,1,1,NA,NA,NA,12,5,5,5,5,5,1,1,1,1,5,1,2,3,52,5,0,0,69000,69000,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,3100,3100,0,0,5,NA,5,NA,NA,3,2,12,1,1,5,5,1,1,2,2,2,2,1,2,1,1,1,1,3,2,3,3,3,3,3,2,3,30,81,7,2,2,5,5,1,5,807,1,1,1,NA,NA,5,5,5,5,5,25900,2,NA,1,5,NA,1,6,2,"14"
"331","064609","043","2","2","040",1,5,5,1,4,4,1,1,1,8,1948,5,2,2,4,1,5,5,5,5,1,1,1,5,1,NA,5,8,2012,1,NA,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,12,NA,NA,5,3,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,NA,1,5,10,5,1,5,1,1,1,2,2,2,2,1,2,1,1,1,1,3,2,3,3,3,3,3,2,3,30,81,7,2,1,5,5,1,NA,377,7,2,NA,NA,NA,5,5,5,5,5,NA,4,NA,6,5,NA,1,6,2,"14"
"332","064722","020","0","0","030",5,5,5,2,4,4,1,1,1,3,1941,5,3,6,2,2,5,5,5,5,1,1,1,NA,1,5,1,7,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,1,1,1,12,5,1,5,5,3,1,2,2,2,2,2,2,2,1,2,3,1,3,3,2,2,1,2,1,1,9,15,6,1,2,5,5,1,NA,11,1,1,NA,NA,1,5,5,5,5,5,NA,1,NA,4,5,2,1,7,2,"14"
"333","064722","030","0","0","020",1,1,1,1,3,3,2,1,1,5,1946,5,6,3,1,1,5,5,5,5,1,1,1,5,1,5,5,7,2012,1,NA,5,5,5,5,1,1,5,5,5,1,1,5,5,1,5,5,5,5,1,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,250000,250000,0,0,0,0,0,0,0,0,0,0,0,0,105000,105000,0,0,0,0,0,0,0,0,175000,175000,10000,10000,20000,20000,0,0,0,0,0,0,0,0,1,2012,1,1,1,1,2,8,1,1,5,5,3,2,2,1,1,1,2,1,1,2,1,3,2,3,1,3,3,3,2,1,3,30,22,6,1,1,5,5,2,NA,62,1,1,NA,NA,1,1,5,5,5,5,560000,2,NA,1,1,3,1,7,2,"14"
"334","065116","010","0","0",NA,1,1,1,1,3,3,2,6,6,6,1939,5,2,8,1,1,5,5,5,5,1,1,5,NA,1,5,5,5,2012,1,NA,5,5,5,1,1,5,5,5,5,5,5,5,2,1,3,5,5,5,5,5,5,1,1,NA,1,1,NA,NA,NA,5,0,0,15001,49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,1,2006,1,1,1,7,2,6,5,5,5,5,1,2,2,2,2,2,1,1,1,1,2,1,1,3,3,1,1,3,2,3,2,76,71,2,2,2,5,5,1,NA,619,5,1,NA,NA,NA,5,5,5,5,5,29840,6,NA,4,1,5,1,3,2,"14"
"335","065627","030","7","1","031",1,1,1,1,3,3,2,3,6,10,1962,5,11,8,1,2,1,5,1,5,1,5,4,5,2,NA,5,6,2012,1,NA,5,5,5,1,5,5,5,5,5,5,1,NA,NA,NA,3,5,5,5,1,5,1,5,5,NA,5,5,1,40,52,5,0,0,90000,90000,67000,67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,15000,15000,0,0,5,NA,1,NA,NA,NA,NA,12,5,1,5,5,3,1,1,2,1,2,2,1,2,2,2,1,3,3,2,2,3,1,1,3,2,82,58,1,1,2,5,5,1,5,592,1,1,NA,NA,1,5,5,5,5,5,15000,2,NA,1,5,NA,5,7,2,"14"
"336","065627","031","7","5","030",3,3,3,3,3,3,1,3,6,9,1949,9,11,8,1,1,NA,NA,NA,NA,1,1,4,5,2,NA,5,6,2012,1,NA,5,5,5,1,5,5,5,1,5,5,5,NA,NA,NA,0,NA,NA,5,1,5,5,1,1,NA,5,1,NA,NA,NA,5,0,0,50001,149999,0,0,0,0,0,0,0,0,0,0,0,0,13000,13000,0,0,0,0,0,0,0,0,20000,20000,0,0,15000,15000,0,0,0,0,0,0,0,0,5,NA,1,1,NA,NA,NA,12,1,1,1,1,3,1,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,3,2,3,3,79,73,7,1,1,1,5,1,NA,766,7,2,NA,NA,5,5,5,5,1,5,108000,3,1,5,5,NA,5,6,2,"14"
"337","071259","010","0","0","020",5,5,1,2,1,1,1,1,1,1,1932,5,2,1,4,1,5,5,5,5,1,1,1,NA,1,5,5,5,2012,1,NA,5,5,5,5,5,5,5,1,5,5,1,5,5,1,1,5,5,5,5,5,1,5,1,1,5,5,1,35,52,5,0,0,200000,200000,0,0,0,0,0,0,120000,120000,0,0,0,0,25001,99999,10001,24999,0,0,50000,50000,0,0,120000,120000,70000,70000,3000,3000,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,2,0,16,5,5,5,1,3,2,1,2,2,2,1,2,1,2,1,3,3,2,2,2,1,3,1,2,1,51,63,2,1,2,5,5,1,NA,315,1,1,NA,NA,1,5,5,5,5,5,623000,2,NA,2,5,5,5,3,2,"14"
"338","071259","020","0","0","010",1,1,5,1,2,2,2,1,1,2,1931,5,1,2,1,2,5,5,5,5,1,1,1,5,1,5,5,5,2012,1,NA,5,5,5,5,5,5,5,5,5,5,1,5,2,1,1,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,1,2,1,14,5,5,5,5,3,1,2,1,1,1,1,2,2,1,1,3,3,2,3,1,3,2,3,2,2,40,75,8,1,1,5,5,1,NA,376,1,1,NA,NA,1,5,5,5,1,1,NA,4,NA,5,5,5,1,2,2,"14"
"339","071818","020","0","0",NA,1,1,1,1,3,3,2,6,6,12,1933,5,8,3,1,1,5,5,5,5,1,1,1,1,3,5,1,5,2012,1,NA,5,5,5,1,5,5,5,1,1,5,1,5,1,1,40,5,5,5,1,5,5,1,1,NA,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,5,1,1,1,3,12,1,5,5,5,3,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,3,1,2,1,3,50,88,5,1,1,5,5,1,NA,407,1,1,1,NA,1,5,1,5,5,5,0,5,NA,4,5,3,1,3,2,"14"
"340","073093","010","0","0","040",5,1,1,2,3,3,2,1,1,1,1931,5,11,8,2,1,5,5,5,5,1,1,1,NA,3,5,5,5,2012,1,NA,5,5,5,1,5,1,5,5,5,1,1,5,5,1,4,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,230000,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,3500,0,0,5001,24999,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,1,11,1,1,5,5,2,2,2,1,1,2,1,2,1,2,2,3,3,3,2,3,3,1,1,2,2,14,16,6,2,1,5,5,1,NA,384,1,1,NA,NA,NA,5,5,5,1,5,253500,5,NA,3,5,5,1,3,2,"14"
"341","073093","040","0","0","010",1,5,5,1,4,4,1,1,1,3,1928,5,8,11,4,2,5,5,5,5,1,1,1,5,1,1,5,5,2012,1,NA,5,5,5,5,5,5,1,5,5,5,1,5,2,1,4,5,5,5,1,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,8,1,1,5,1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,3,2,1,1,3,3,2,98,22,6,2,2,1,5,1,NA,867,1,1,NA,NA,NA,5,5,5,5,5,NA,4,5,3,5,5,1,3,2,"14"
"342","073361","010","0","0","040",1,5,1,1,1,1,1,1,1,8,1941,5,1,8,4,2,5,5,5,5,1,1,1,5,3,5,5,1,2013,1,NA,5,5,5,1,1,1,5,1,5,5,1,5,5,1,5,5,5,5,1,5,5,1,1,1,5,1,NA,NA,NA,1,0,0,50001,99999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999996,0,0,0,0,0,0,0,0,0,99999996,0,0,1,1997,1,1,1,0,0,13,5,1,5,5,1,1,1,1,2,2,1,1,1,1,1,3,2,2,3,3,1,2,3,1,1,37,66,8,2,2,1,5,1,5,40,1,1,NA,NA,NA,5,5,5,5,5,178900,6,5,1,5,5,1,3,2,"14"
"343","073361","040","0","0","010",5,1,5,2,2,2,2,1,1,3,1944,5,8,1,1,1,5,5,5,5,1,1,1,NA,3,5,5,1,2013,2,2,5,5,5,5,1,5,5,5,5,5,1,5,2,NA,5,5,5,5,1,5,5,1,1,1,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2008,1,1,1,1,2,11,1,1,5,5,1,1,2,2,1,2,2,1,1,2,1,1,3,1,1,1,3,3,3,1,3,43,11,6,2,1,5,5,1,NA,76,1,1,NA,NA,NA,5,5,5,5,5,NA,3,NA,3,5,1,1,7,2,"14"
"344","073527","020","0","0",NA,1,1,1,1,3,3,2,6,6,5,1934,5,3,8,1,1,5,5,5,5,1,1,5,1,2,1,5,5,2012,1,NA,5,5,5,5,1,5,5,5,5,5,5,5,5,1,0,5,5,5,5,5,5,5,1,NA,5,NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,1,1,1,1,1,10,5,1,5,5,3,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,3,2,1,3,3,32,36,5,1,1,5,5,1,NA,559,1,1,1,NA,1,5,5,5,1,5,0,2,NA,1,5,5,1,7,2,"14"
"345","073625","010","0","0",NA,1,1,1,1,3,3,1,6,6,11,1931,5,1,4,2,1,5,5,5,5,1,1,5,1,3,1,5,5,2012,1,NA,5,5,5,1,5,5,1,5,5,5,1,5,5,1,9,5,5,5,5,5,5,1,1,NA,5,1,NA,NA,NA,5,0,0,225000,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,1500,1500,0,0,0,0,1300,1300,0,0,5,NA,1,1,1,2,0,8,1,1,5,5,3,1,1,1,2,1,2,2,1,2,2,1,1,3,3,2,2,3,1,2,2,47,92,2,1,1,1,5,1,NA,679,1,1,NA,NA,1,5,5,5,1,5,220100,1,5,2,5,5,1,2,2,"14"
"346","073660","020","0","0",NA,1,1,1,1,3,3,2,6,6,7,1933,5,11,1,2,2,5,5,5,5,1,1,5,1,1,5,5,11,2012,1,NA,5,5,5,1,5,5,5,5,5,5,5,5,2,1,22,5,5,5,1,5,5,1,1,NA,5,1,NA,NA,NA,5,0,0,50001,149999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999,9000,9000,0,4999,0,0,0,0,3900,3900,0,0,1,NA,1,1,1,0,0,12,5,1,5,5,3,2,1,1,2,1,2,1,1,1,1,1,3,3,1,1,3,2,2,1,1,98,39,3,1,1,5,5,2,NA,75,1,1,NA,NA,5,5,5,5,1,5,87400,1,NA,3,1,3,1,3,2,"14"
"347","073853","010","0","0","040",1,5,1,1,1,1,1,1,1,9,1940,5,9,5,3,2,5,5,5,5,1,1,1,5,2,5,5,6,2012,1,NA,1,5,5,1,5,5,5,5,5,5,1,5,5,1,4,5,5,5,5,5,5,1,1,1,5,1,NA,NA,NA,5,0,0,150000,150000,0,0,0,0,0,0,0,0,0,0,150000,150000,0,0,0,0,0,0,60000,60000,0,0,0,0,0,0,25000,25000,0,0,0,0,0,0,70000,70000,1,NA,1,1,1,1,0,13,5,1,5,5,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,3,3,3,1,32,96,6,2,2,5,5,1,NA,18,1,1,NA,NA,NA,5,5,5,5,5,455000,6,NA,2,5,5,1,3,2,"14"
