"","HHID","PN","MSUBHH","LSUBHH","MPN_SP","MCSR","MFAMR","MFINR","MX003_R","MX007_R","MZ077_R","MX060_R","MX065_R","MZ066_R","MX004_R","MX067_R","MZ008_R","MZ009_R","MZ010_R","MZ011_R","MZ012_R","MZ013_R","MZ014_R","MZ015_R","MZ016_R","MZ142_1","MZ143_1","MZ200_1","MZ142_2","MZ143_2","MZ200_2","MZ142_3","MZ143_3","MZ200_3","MZ142_4","MZ143_4","MZ200_4","MZ076","MZ078","MZ080","MZ081","MZ087","MZ089","MZ090","MZ092","MZ093","MZ095","MZ096","MZ098","MZ099","MZ100","MZ101","MZ102","MZ103","MZ104","MZ105","MZ106","MZ107","MZ108","MZ110","MZ112","MZ113","MZ114","MZ117","MZ118","MZ119","MZ120","MZ122","MZ123","MZ124","MZ125","MZ126","MZ127","MZ133","MZ134","MZ136","MZ137","MZ138","MZ151","MZ153","MZ154","MZ155","MZ156","MZ157","MZ158","MZ159","MZ160","MZ161","MZ162","MZ163","MZ164","MZ165","MZ166","MZ167","MZ168","MZ169","MZ170","MZ171","MZ172","MZ173","MZ174","MZ175","MZ176","MZ177","MZ178","MZ179","MZ180","MZ181","MZ182","MZ183","MZ184","MZ185","MZ186","MZ187","MZ188","MZ189","MZ190","MZ198","MZ199","MZ201","MZ204","MZ205","MZ206","MZ211","MZ212","MZ213","MZ216","MZ219","MZ230","MZ231","MZ232","MX090_R","MX501_R","MX502_R","MX503_R","MX504_R","MX505_R","MX506_R","MX507_R","MX508_R","MX509_R","MX510_R","MX511_R","MX512_R","MX513_R","MX514_R","MX515_R","MX516_R","MX517_R","MX518_R","MX519_R","MX520_R","MX521_R","MX522_R","MX523_R","MX525_R","MZ240","MZ241","MZ242","MZ244","MZ246","MZ255","MZ256","MZ257","MVDATE","MVERSION","year"
"807","211198","020","0","0",NA,1,1,1,1,3,3,1,6,6,2,1925,5,2,6,1,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,3,5,1,7,2008,1,NA,5,5,5,1,5,5,5,1,5,5,1,5,5,1,6,5,5,5,5,5,5,1,1,NA,5,5,1,NA,NA,NA,5,0,0,135000,135000,0,0,0,0,0,0,0,0,0,0,0,0,46000,46000,0,0,0,0,48000,48000,0,0,2000,2000,0,0,20699,20699,0,0,0,0,0,0,0,0,1,NA,1,1,1,0,0,16,5,1,5,5,3,2,1,2,2,2,1,2,1,2,1,3,1,1,2,1,3,3,1,1,1,82,70,7,2,5,5,1,NA,421,1,NA,NA,7,5.1,"10"
"808","211244","010","0","0","020",5,1,1,2,3,3,2,1,1,8,1926,5,3,8,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,4,2008,1,NA,5,5,5,1,1,5,5,1,5,5,1,5,2,1,4,5,5,5,1,5,5,5,1,1,5,5,NA,NA,NA,NA,5,0,0,220000,220000,0,0,0,0,0,0,210000,210000,0,0,0,0,75000,75000,11000,11000,13000,13000,0,0,0,0,20000,20000,125000,125000,26000,26000,0,0,0,0,0,0,0,0,1,2005,5,1,1,2,2,12,5,1,5,5,3,2,1,1,2,1,2,2,1,2,1,2,3,2,3,1,3,2,1,2,1,5,39,2,2,5,5,1,NA,652,1,NA,NA,7,5.1,"10"
"809","211244","020","0","0","010",1,5,5,1,4,4,1,1,1,3,1925,5,8,3,2,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,1,4,2008,1,NA,5,5,5,1,5,5,5,1,5,5,5,5,2,1,4,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,220000,220000,0,0,0,0,0,0,210000,210000,0,0,0,0,75000,75000,11000,11000,13000,13000,0,0,0,0,20000,20000,125000,125000,26000,26000,0,0,0,0,0,0,0,0,1,NA,5,1,1,2,3,17,5,1,5,5,3,2,2,1,1,2,1,1,1,1,1,2,3,2,2,3,3,3,1,2,2,23,46,4,1,1,5,1,NA,283,1,NA,NA,7,5.1,"10"
"810","211276","010","0","0","020",5,5,5,2,4,4,2,1,1,11,1924,5,5,8,2,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,4,2008,1,NA,5,5,5,1,1,5,5,5,5,5,1,5,5,1,21,1,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,75000,75000,50000,50000,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,4999,0,0,0,0,50000,50000,0,0,1,2000,5,1,1,4,1,14,5,1,5,5,2,1,2,2,2,1,2,2,1,1,2,3,1,2,2,1,1,1,1,2,2,85,4,6,1,5,5,1,NA,24,1,1,NA,7,5.1,"10"
"811","211276","020","0","0","010",1,1,1,1,3,3,1,1,1,4,1924,5,8,5,4,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,4,2008,1,NA,5,5,5,1,1,1,5,5,1,5,1,5,5,1,21,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,75000,75000,50000,50000,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,4999,0,0,0,0,50000,50000,0,0,1,2000,5,1,1,0,1,12,1,1,5,5,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,3,3,3,2,3,64,93,7,2,1,5,2,NA,111,1,NA,NA,7,5.1,"10"
"812","211406","010","0","0","020",5,5,5,2,4,4,1,1,1,8,1925,5,4,8,2,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,1,1,5,2008,1,NA,5,5,5,5,5,1,5,5,5,5,5,5,5,1,9,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,50001,149999,0,0,0,0,0,0,0,0,0,0,0,0,50000,50000,25000,25000,5000,5000,0,0,0,0,0,4999,0,0,8000,8000,0,0,0,0,12000,12000,0,0,1,NA,1,1,1,0,2,9,5,1,5,5,2,1,1,1,2,1,1,1,2,1,1,1,1,3,2,3,2,1,3,1,2,81,74,1,2,5,5,1,NA,788,1,NA,NA,7,5.1,"10"
"813","211406","020","0","0","010",1,1,1,1,3,3,2,1,1,7,1926,5,8,4,3,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,5,2008,1,NA,5,5,5,1,1,1,5,1,1,5,5,5,2,1,9,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,50001,149999,0,0,0,0,0,0,0,0,0,0,0,0,50000,50000,25000,25000,5000,5000,0,0,0,0,0,4999,0,0,8000,8000,0,0,0,0,12000,12000,0,0,1,1994,5,1,1,2,2,12,5,1,5,5,2,1,1,1,2,1,2,1,2,2,2,1,3,1,1,2,2,1,2,3,1,91,25,8,1,5,5,1,NA,683,1,NA,NA,7,5.1,"10"
"814","211493","020","0","0",NA,1,1,1,1,3,3,2,6,6,7,1930,5,6,2,3,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,3,5,5,4,2008,1,NA,5,5,5,1,5,5,5,5,5,1,1,5,5,1,0,5,5,5,1,5,5,1,1,NA,5,5,NA,NA,NA,NA,5,0,0,70000,70000,0,0,0,0,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,700,0,0,2000,2000,0,0,0,0,3000,3000,0,0,1,NA,1,1,1,0,1,12,5,1,5,5,3,2,1,1,2,1,1,1,1,1,2,2,3,1,1,1,1,2,2,2,3,66,77,3,2,5,5,1,NA,604,1,NA,NA,2,5.1,"10"
"815","211523","010","0","0","020",1,1,5,1,2,2,2,1,1,9,1930,5,8,10,2,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,9,2008,1,NA,5,5,5,1,5,1,5,5,5,5,5,5,5,1,0,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,110000,110000,0,0,0,0,0,0,0,0,0,0,0,0,130000,130000,0,99999996,0,0,0,0,0,99999996,8500,8500,0,0,5001,24999,0,99999996,0,0,0,0,0,0,1,NA,1,1,1,0,0,15,5,1,5,5,3,2,1,2,2,2,2,2,2,1,1,1,2,3,1,2,2,3,2,3,3,90,94,2,2,5,5,1,NA,554,1,NA,NA,5,5.1,"10"
"816","211523","020","0","0","010",5,5,1,2,1,1,1,1,1,3,1928,5,10,8,1,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,1,5,9,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,2,1,0,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,110000,110000,0,0,0,0,0,0,0,0,0,0,0,0,130000,130000,0,99999996,0,0,0,0,0,99999996,8500,8500,0,0,5001,24999,0,99999996,0,0,0,0,0,0,1,NA,1,1,1,1,2,11,5,1,5,5,3,1,2,2,2,1,2,2,2,2,2,3,3,2,1,3,1,2,3,3,2,52,2,7,1,1,5,2,NA,353,1,NA,NA,5,5.1,"10"
"817","211562","010","0","0",NA,1,1,1,1,3,3,2,6,6,10,1927,5,3,1,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,NA,1,5,5,7,2008,1,NA,5,5,5,5,5,1,5,5,5,5,5,5,5,1,2,5,5,5,5,5,5,1,1,NA,5,5,1,NA,NA,NA,5,0,0,50001,99999996,0,0,0,0,0,0,0,0,0,0,10001,99999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,99999996,0,0,0,0,0,0,0,0,1,NA,5,1,1,0,3,8,5,1,5,5,2,1,2,1,1,1,1,1,1,2,1,1,3,1,2,3,1,1,1,2,3,90,74,5,2,5,5,1,NA,670,1,NA,NA,7,5.1,"10"
"818","211598","010","0","0",NA,1,1,1,1,3,3,2,6,6,12,1924,5,8,10,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,NA,3,5,1,6,2008,1,NA,5,5,5,1,1,5,1,1,5,5,1,5,2,1,5,5,5,5,1,5,5,1,1,NA,5,5,1,NA,NA,NA,5,0,0,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999,0,0,2000,2000,0,0,0,0,0,0,0,0,1,2007,1,1,1,0,0,14,1,1,5,1,3,1,2,1,2,1,1,2,1,2,2,3,2,3,3,1,2,1,2,2,1,85,3,1,2,5,5,1,NA,214,1,NA,NA,8,5.1,"10"
"819","211657","010","0","0",NA,1,1,1,1,3,3,2,6,6,9,1929,5,4,5,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,1,5,1,3,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,0,5,5,5,5,5,5,1,1,NA,5,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999996,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,5,1,1,2,0,14,5,1,5,5,3,2,1,2,1,1,2,1,2,1,2,1,1,3,3,3,3,1,1,2,2,11,10,1,2,5,5,1,NA,969,1,NA,NA,7,5.1,"10"
"820","211692","010","0","0","020",1,5,1,1,1,1,1,1,1,1,1927,5,10,4,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,1,6,2008,1,NA,5,5,5,1,5,5,5,1,1,5,5,5,2,1,6,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,5,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77500,77500,0,0,15000,15000,0,0,0,0,0,0,0,0,1,NA,1,1,1,0,1,10,5,1,5,5,3,1,1,2,1,2,1,1,2,1,2,3,1,2,3,1,3,2,3,3,3,32,72,7,2,1,5,1,NA,214,1,NA,NA,7,5.1,"10"
"821","211692","020","0","0","010",5,1,5,2,2,2,2,1,1,9,1927,5,4,10,2,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,1,6,2008,1,NA,5,5,5,5,5,1,5,1,5,5,1,5,2,1,6,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,1,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77500,77500,0,0,15000,15000,0,0,0,0,0,0,0,0,1,NA,5,1,1,1,1,14,1,1,5,5,3,2,1,1,2,1,1,1,2,1,2,1,1,1,1,3,2,3,3,2,3,72,46,3,1,5,5,1,NA,161,1,1,NA,7,5.1,"10"
"822","211713","011","0","0",NA,1,1,1,1,3,3,1,6,6,10,1948,5,2,6,1,2,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,3,NA,1,7,2008,1,NA,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,2,5,5,5,5,5,5,1,5,NA,5,5,1,NA,NA,NA,1,0,0,700000,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,400000,0,0,50001,149999,0,0,17000,17000,40000,40000,0,0,0,0,0,0,5,NA,5,1,1,NA,NA,12,5,5,5,5,3,1,2,2,1,2,2,2,1,2,2,3,1,1,2,2,2,3,2,3,1,68,19,6,1,5,5,1,NA,404,1,NA,NA,7,5.1,"10"
"823","211723","010","0","0",NA,1,1,1,1,3,3,1,6,6,4,1928,5,5,3,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,5,1,3,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,9,5,5,5,5,5,5,1,1,NA,1,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1000,1000,0,0,0,0,3000,3000,0,0,1,NA,5,1,1,1,0,6,5,5,5,5,3,2,2,2,2,1,2,2,2,2,2,3,3,2,1,3,1,1,3,1,2,11,32,6,2,5,5,1,NA,77,1,NA,NA,6,5.1,"10"
"824","211778","010","0","0","020",1,1,1,1,3,3,2,1,1,6,1924,5,1,10,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,3,2008,1,NA,1,5,5,1,5,1,5,1,5,5,5,5,5,1,0,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,0,200000,200000,250000,250000,20000,20000,0,0,0,0,0,0,5000,5000,1,NA,1,1,1,0,0,11,5,1,5,5,3,2,2,1,1,1,2,2,1,1,1,2,2,2,1,2,3,2,1,1,1,83,99,3,1,5,5,1,NA,728,1,1,NA,7,5.1,"10"
"825","211778","020","0","0","010",5,5,5,2,4,4,1,1,1,1,1926,5,10,1,1,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,5,5,3,2008,1,NA,1,5,5,5,5,1,5,5,5,5,1,5,5,1,0,5,5,5,5,5,1,1,1,1,5,5,1,2,10,20,1,0,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,0,200000,200000,250000,250000,20000,20000,0,0,0,0,0,0,5000,5000,1,NA,1,1,NA,1,1,14,5,1,5,5,3,2,1,2,2,1,2,1,2,1,1,3,1,1,1,1,2,2,2,3,3,56,95,2,2,1,5,1,NA,483,1,NA,NA,7,5.1,"10"
"826","212169","010","0","0",NA,1,1,1,1,3,3,2,6,6,12,1929,5,7,3,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,NA,1,5,5,10,2008,1,NA,5,5,5,1,5,5,5,1,5,5,1,5,2,1,0,5,5,5,5,1,5,5,1,NA,5,5,5,NA,NA,NA,5,0,0,300000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,99999996,0,4999,0,0,0,0,300,300,0,0,1,NA,5,1,NA,2,2,11,5,1,5,5,2,1,2,2,2,1,2,2,2,2,1,2,1,3,1,3,3,1,3,2,3,29,90,4,1,5,5,1,5,448,1,1,NA,7,5.1,"10"
"827","212384","010","0","0",NA,1,1,1,1,3,3,1,6,6,3,1930,5,9,8,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,1,5,5,5,2008,1,NA,5,5,5,5,1,5,5,5,5,5,1,5,2,1,5,5,5,5,5,5,5,1,1,NA,1,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,1,1,1,2,1,14,5,1,5,1,1,2,2,1,1,1,1,1,2,1,2,3,2,3,1,3,2,3,3,2,2,9,8,5,1,1,5,1,NA,10,1,NA,NA,7,5.1,"10"
"828","212393","020","0","0",NA,1,1,1,1,3,3,2,6,6,7,1924,5,1,10,3,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,2,1,1,6,2008,1,NA,5,5,5,1,1,5,5,1,5,5,1,5,2,1,6,5,5,5,5,5,5,1,1,NA,5,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999,0,0,2000,2000,0,0,0,0,4000,4000,0,0,1,1997,5,1,1,3,1,13,5,1,5,5,2,1,1,2,1,2,1,2,2,2,2,3,3,3,2,1,1,2,2,3,2,34,98,2,2,5,5,1,NA,925,1,1,NA,7,5.1,"10"
"829","212504","010","0","0",NA,1,1,1,1,3,3,1,6,6,10,1927,5,5,1,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,1,1,5,6,2008,1,NA,5,5,5,1,1,5,5,5,5,5,1,5,5,1,4,5,5,5,5,5,5,1,1,NA,5,5,1,NA,NA,NA,1,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,4500,15000,15000,12000,12000,0,0,0,0,400,400,0,0,1,1987,1,1,1,1,0,17,5,1,5,5,2,2,2,1,1,2,1,2,2,2,2,2,1,3,2,3,1,1,3,1,3,34,13,2,2,1,5,1,NA,929,1,NA,NA,7,5.1,"10"
"830","212650","010","0","0","011",5,1,1,2,3,3,2,1,1,3,1928,5,3,5,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,4,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,8,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,70000,70000,16000,16000,90000,90000,0,0,0,0,0,0,1,NA,5,1,1,2,0,13,5,1,5,5,2,2,2,1,2,1,2,2,1,1,1,2,2,1,1,3,2,1,2,1,2,75,21,7,2,5,5,1,NA,484,1,1,NA,7,5.1,"10"
"831","212650","011","0","0","010",1,5,5,1,4,4,1,1,1,1,1929,5,5,3,1,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,4,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,8,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,70000,70000,16000,16000,90000,90000,0,0,0,0,0,0,1,NA,1,1,1,1,1,16,1,1,5,5,2,2,2,2,2,2,1,2,1,1,1,2,2,1,3,2,3,2,2,1,1,28,81,6,1,1,5,1,NA,364,1,NA,NA,7,5.1,"10"
"832","212699","010","0","0","020",1,1,5,1,2,2,2,1,1,12,1925,5,5,4,3,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,5,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,95,5,5,5,5,5,5,1,1,1,5,5,NA,NA,NA,NA,5,0,0,80000,80000,0,0,0,0,0,0,0,0,0,0,40000,40000,0,0,0,0,0,0,0,59999,0,0,20000,20000,0,0,5001,24999,0,0,0,0,0,0,0,0,1,NA,5,1,1,0,1,16,1,1,5,5,3,1,2,2,1,1,1,1,1,2,2,2,3,2,2,2,2,1,3,2,2,51,61,4,1,5,5,2,NA,373,1,NA,NA,6,5.1,"10"
"833","212699","020","0","0","010",5,5,1,2,1,1,1,1,1,9,1926,5,4,5,1,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,5,2008,2,2,5,5,5,1,1,5,1,1,5,1,1,5,2,NA,95,1,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,80000,80000,0,0,0,0,0,0,0,0,0,0,40000,40000,0,0,0,0,0,0,0,59999,0,0,20000,20000,0,0,5001,24999,0,0,0,0,0,0,0,0,1,1994,1,1,1,1,1,12,1,1,5,1,3,2,1,1,2,1,2,1,2,1,1,3,2,3,1,1,3,2,1,2,1,47,25,3,2,1,5,1,NA,969,1,NA,NA,6,5.1,"10"
"834","212718","010","0","0","020",5,5,1,2,1,1,1,1,1,8,1927,5,6,1,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,5,5,8,2008,1,NA,5,5,5,1,5,1,5,1,1,5,1,5,5,1,10,5,5,5,5,5,5,1,1,1,5,5,NA,NA,NA,NA,5,0,0,200000,200000,0,0,0,0,0,0,0,0,0,0,200000,200000,25000,25000,2000,2000,0,0,0,0,0,0,0,4999,5000,5000,8000,8000,0,0,0,0,0,0,0,0,1,NA,1,1,1,0,1,12,5,1,5,5,3,2,1,1,1,1,1,1,1,1,2,3,2,3,2,3,1,2,3,2,2,73,9,7,1,1,5,1,NA,550,1,NA,NA,7,5.1,"10"
"835","212718","020","0","0","010",1,1,5,1,2,2,2,1,1,11,1929,5,1,6,3,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,8,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,10,5,5,5,5,5,5,1,1,1,5,5,NA,NA,NA,NA,5,0,0,200000,200000,0,0,0,0,0,0,0,0,0,0,200000,200000,25000,25000,2000,2000,0,0,0,0,0,0,0,4999,5000,5000,8000,8000,0,0,0,0,0,0,0,0,1,NA,5,1,1,0,0,12,5,1,5,5,3,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,1,2,3,2,2,4,33,5,2,5,5,1,NA,128,1,1,NA,7,5.1,"10"
"836","212773","010","0","0","020",5,5,5,2,4,4,1,1,1,6,1926,5,1,10,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,4,2008,1,NA,5,5,5,1,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,50001,149999,5001,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999,0,0,0,4999,0,0,0,0,0,0,0,0,1,NA,1,1,1,0,0,9,1,1,5,1,2,1,2,2,2,2,2,2,2,1,1,3,1,2,1,3,2,3,3,3,1,46,25,1,2,1,5,1,NA,794,1,NA,NA,7,5.1,"10"
"837","212773","020","0","0","010",1,1,1,1,3,3,2,1,1,4,1927,5,10,1,2,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,4,2008,1,NA,5,5,5,5,5,5,5,1,5,5,1,5,5,1,5,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,50001,149999,5001,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999,0,0,0,4999,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,1,12,5,1,5,1,2,2,2,1,2,1,1,1,2,1,2,2,3,1,1,3,3,1,3,2,3,76,20,8,1,5,5,1,NA,339,1,1,NA,7,5.1,"10"
"838","212800","020","0","0",NA,1,1,1,1,3,3,1,6,6,4,1926,5,8,5,1,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,3,1,1,4,2008,1,NA,5,5,5,1,5,5,5,1,5,5,5,5,2,1,0,5,5,5,5,5,5,1,1,NA,5,5,NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000,72000,0,0,1500,1500,0,0,8000,8000,850000,850000,925000,925000,0,0,0,0,1,NA,5,1,1,1,1,13,5,1,5,5,2,1,2,2,1,1,2,1,1,1,2,2,3,1,2,2,3,2,1,2,3,81,79,2,2,1,5,1,NA,118,1,NA,NA,7,5.1,"10"
"839","212863","010","0","0",NA,1,1,1,1,3,3,1,6,6,3,1926,5,3,9,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,NA,1,5,1,6,2008,1,NA,5,5,5,1,5,5,1,1,5,5,1,5,5,1,4,5,5,5,1,5,5,1,1,NA,5,5,1,NA,NA,NA,5,0,0,15001,49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,49999,0,0,25000,25000,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,0,6,5,1,5,5,2,2,2,1,2,2,1,2,2,1,2,2,3,3,1,1,1,2,1,3,3,42,45,2,2,1,5,1,NA,188,1,NA,NA,7,5.1,"10"
"840","212882","010","0","0","020",1,1,1,1,3,3,2,1,1,8,1927,5,4,3,2,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,1,5,6,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,2,1,3,5,5,5,5,5,5,1,1,1,5,5,NA,NA,NA,NA,5,0,0,90000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,49999,0,0,0,4999,0,0,0,0,0,0,0,0,1,NA,5,1,1,0,4,13,5,1,5,5,3,2,1,1,1,1,1,2,2,1,2,3,3,1,2,3,3,1,1,1,1,59,34,6,1,5,5,1,NA,410,1,NA,NA,6,5.1,"10"
