"","HHID","PN","NSUBHH","MSUBHH","NPN_SP","NCSR","NFAMR","NFINR","NY005","NY006","NY007","NY008","NY009","NY010","NY011","NY012","NY013","NY014","NY015","NY016","NY017","NY018","NY019","NY020","NY021","NY022","NY023","NY024","NY025","NY026","NY027","NY028","NY029","NY030","NY031","NY032","NY033","NY034","NY035","NY036","NY037","NY038","NY039","NY040","NY041","NY042","NY043","NY044","NY045","NY046","NY047","NY048","NY049","NY050","NY051","NY052","NY053","NY054","NY055","NY056","NY057","NY058","NY059","NY060","NY061","NY062","NY063","NY064","NY065","NY066","NY067","NY068","NY069","NY070","NY071","NY072","NY073","NY074","NY075","NY076","NY077","NY078","NY079","NY080","NY081","NY082","NY083","NY084","NY085","NY086","NY087","NY088","NY089","NY090","NY091","NY092","NY093","NY094","NY095","NY096","NY097","NY098","NY099","NY100","NY101","NY102","NY103","NY104","NY105","NY106","NY107","NY108","NY109","NY110","NY111","NY112","NY113","NY114","NY115","NVDATE","NVERSION","year"
"705","206731","020","0","0",NA,1,1,1,427.48,73.31,728.309,NA,9.567,213.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.685,113.318,450.534,NA,3.237,NA,100.554,NA,NA,NA,22.727,NA,1172.569,NA,315.425,1.408,366.495,187.24,NA,NA,91.102,4727.128,3,2,"12"
"706","206917","010","0","0",NA,1,1,1,231.66,82.477,808.686,711.151,NA,54.179,21.567,20.359,68.29,31.387,29.235,185.826,27.914,70.06,NA,NA,NA,NA,NA,NA,1.7,NA,27.191,36.146,55.146,130.089,27.877,22.979,52.915,NA,NA,NA,13.292,31.886,18.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.336,24.383,413.26,274.857,4921.565,949.293,84.693,NA,NA,NA,43.758,NA,898,262.907,1679.055,447.362,544.129,207.777,NA,332.827,68.468,13350.616,4,2,"12"
"707","207374","010","0","0",NA,1,1,1,646.113,37.046,1278.882,NA,8.696,277.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.152,37.245,525.018,235.301,1.503,NA,52.036,NA,NA,NA,33.878,NA,694.552,NA,371.14,53.958,NA,144.873,NA,10.055,51.896,5159.657,3,2,"12"
"708","207439","010","0","0",NA,1,1,1,758.598,267.525,855.802,NA,23.229,345.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839.515,45.505,423.151,246.325,2.464,NA,69.046,NA,NA,NA,54.319,NA,857.425,NA,647.51,34.039,NA,163.005,NA,NA,64.022,5733.447,4,2,"12"
"709","207603","020","0","0",NA,1,1,1,1284.821,110.524,546.585,1057.547,NA,45.663,21.778,73.743,65.284,20.947,21.872,164.517,35.102,56.847,NA,NA,NA,NA,NA,NA,2.189,NA,19.206,62.985,81.776,105.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.478,31.846,62.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.208,101.418,85.971,600.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.64,27.731,287.85,127.865,1.584,NA,1186.289,70.274,NA,NA,48.754,NA,1181.192,467.565,884.451,56.508,NA,126.016,NA,191.503,52.211,8030.575,3,2,"12"
"710","207981","010","0","0","020",1,1,1,295.324,65.209,868.547,894.544,NA,55.598,21.146,39.047,64.272,31.543,39.421,193.705,36.332,96.158,NA,NA,NA,NA,NA,NA,1.264,NA,21.154,62.697,101.463,202.411,31.496,28.704,34.024,33.025,29.734,23.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.055,24.086,313.311,181.585,1575.746,464.131,167.256,NA,NA,NA,34.148,NA,841.497,356.18,344.979,0.92,NA,66.472,NA,50.138,111.01,7258.305,4,2,"12"
"711","207981","020","0","0","010",5,5,5,113.288,20.935,875.536,NA,19.672,324.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.41,745.385,NA,1.716,NA,86.939,NA,NA,NA,51.324,NA,475.036,NA,NA,NA,NA,86.596,NA,88.889,71.51,2987.281,4,2,"12"
"712","208233","010","0","0",NA,1,1,1,293.577,65.676,546.017,871.44,NA,45.973,21.676,19.812,53.96,23.837,70.449,197.636,25.833,42.806,NA,NA,NA,NA,NA,NA,1.295,NA,22.246,60.154,84.209,142.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.176,40.498,24.523,NA,NA,NA,25.834,38.641,26.738,NA,NA,NA,NA,NA,NA,315.588,47.612,17.097,10.515,16.723,NA,NA,NA,NA,NA,NA,9.921,11.747,21.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.063,388.534,16.88,277.337,198.058,1.544,NA,99.762,NA,NA,NA,20.343,NA,722.094,414.898,703.094,71.635,317.741,179.635,NA,316.665,54.662,5561.979,4,2,"12"
"713","210035","010","0","0","020",5,5,1,89.841,63.679,482.759,936.976,NA,55.52,22.191,16.395,51.793,21.356,32.495,159.526,26.348,61.058,NA,NA,NA,NA,NA,NA,4.243,NA,25.085,68.359,92.15,120.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.113,25.491,42.057,NA,NA,NA,23.634,25.023,18.829,NA,NA,NA,NA,NA,NA,272.548,60.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.752,42.541,18.158,NA,NA,NA,10.484,12.09,28.236,NA,NA,NA,NA,NA,NA,188.261,NA,43.352,385.711,289.287,2.59,NA,70.886,NA,NA,NA,46.114,NA,1032.171,606.361,964.255,81.526,NA,193.627,NA,27.066,67.798,5388.32,3,2,"12"
"714","210035","020","0","0","010",1,1,5,363.496,90.543,704.918,650.608,NA,61.184,21.411,18.065,65.489,26.473,62.805,208.9,21.762,73.257,NA,NA,NA,NA,NA,NA,3.323,NA,27.94,31.871,72.899,128.201,56.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.319,34.944,316.369,NA,2.558,NA,67.891,NA,NA,NA,35.771,NA,1247.394,357.147,NA,NA,NA,197.559,NA,220.475,66.643,5293.192,3,2,"12"
"715","210386","020","0","0",NA,1,1,1,830.343,99.715,725.854,946.726,NA,63.586,23.204,39.188,97.905,26.63,54.632,242.081,36.832,99.731,NA,NA,NA,NA,NA,NA,3.572,NA,24.148,40.389,107.531,147.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.022,36.395,45.411,30.405,13.275,43.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.464,44.148,243.595,247.463,1.778,NA,42.916,NA,NA,NA,35.459,NA,570.134,382.7,643.252,90.854,NA,192.473,8.986,166.889,57.689,6104.345,4,2,"12"
"716","210429","010","7","7","011",5,1,1,493.593,68.932,1424.369,953.063,NA,62.805,21.944,45.267,98.728,33.117,95.494,335.519,20.193,163.437,NA,NA,NA,NA,NA,NA,57.287,NA,81.909,64.122,94.261,158.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703.756,101.523,382.12,440.48,1.835,NA,75.208,NA,NA,NA,96.937,NA,1361.982,730.033,1153.672,32.188,NA,293.461,NA,207.004,66.715,9597.417,1,2,"12"
"717","210429","011","7","7","010",1,5,5,495.584,92.767,792.429,1210.18,NA,64.291,22.225,63.647,81.57,29.688,123.178,344.059,46.97,129.247,NA,NA,NA,NA,NA,NA,27.835,NA,50.621,63.77,96.619,202.791,37.488,46.813,37.747,28.675,23.233,70.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.653,421.034,NA,2.149,NA,63.486,185.551,NA,NA,121.465,NA,1374.073,477.956,NA,NA,NA,212.629,NA,196.558,93.114,5854.826,1,2,"12"
"718","210463","010","0","0",NA,1,1,1,543.972,476.769,1359.807,2190.86,NA,86.003,22.722,54.085,99.263,133.13,37.862,466.253,63.928,280.879,NA,NA,NA,NA,NA,NA,450.372,NA,132.07,65.442,125.05,370.236,47.58,57.814,56.191,NA,NA,NA,46.629,69.591,51.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880.606,42.651,719.083,469.81,886.503,16.88,90.526,NA,NA,NA,56.426,NA,1397.613,698.679,564.939,4.54,NA,368.27,NA,817.707,126.921,11718.677,3,2,"12"
"719","210606","011","0","0",NA,1,1,1,1323.258,959.842,1801.373,1434.018,NA,81.086,22.377,66.693,158.589,26.41,90.701,342.585,38.784,96.834,NA,NA,NA,NA,NA,NA,6.65,NA,21.728,44.306,82.299,274.825,24.8,123.489,106.266,NA,NA,NA,14.243,68.571,107.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2662.36,30.308,1785.043,952.329,3525.371,1295.356,349.652,NA,NA,NA,184.457,NA,1897.867,906.846,1228.202,135.759,1241.047,377.757,NA,303.034,114.094,22548.173,4,2,"12"
"720","210812","010","0","0",NA,1,1,1,654.233,163.848,1993.168,1442.823,NA,112.679,21.614,43.711,189.384,43.103,26.785,377.162,46.629,177.263,NA,NA,NA,NA,NA,NA,46.238,NA,71.261,62.057,94.442,288.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.028,43.243,34.336,NA,NA,NA,47.018,60.871,44.414,NA,NA,NA,NA,NA,NA,559.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968.996,74.895,1029.805,366.601,4.087,NA,72.743,NA,NA,NA,66.035,NA,743.873,763.746,1854.032,57.19,265.497,153.519,NA,62.572,193.94,10969.495,3,2,"12"
"721","210921","010","0","0","020",1,1,5,509.154,56.425,944.692,1071.2,NA,69.779,21.801,25.553,106.798,29.047,52.619,246.137,25.615,61.807,NA,NA,NA,NA,NA,NA,9.033,NA,26.333,39.405,74.74,267.759,31.59,85.784,64.007,NA,NA,NA,17.457,50.481,33.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078.477,29.016,407.426,NA,4171.432,1064.063,115.487,NA,NA,NA,72.119,NA,1429.868,603.317,NA,NA,NA,270.286,NA,382.434,82.618,12329.963,3,2,"12"
"722","210921","020","0","0","010",5,5,1,258.71,97.095,992.208,1034.415,NA,69.53,21.942,21.434,61.324,25.552,28.953,169.806,25.381,100.199,NA,NA,NA,NA,NA,NA,11.934,NA,24.259,35.802,66.191,126.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.904,32.432,92.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.241,135.798,79.872,562.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.888,1003.908,213.939,3692.213,477.767,260.349,NA,NA,NA,38.673,NA,1210.25,562.553,1030.428,81.51,NA,162.553,NA,499.934,76.861,11792.988,3,2,"12"
"723","211190","010","0","0",NA,1,1,1,175.984,110.369,726.509,680.824,NA,97.142,23.719,30.685,62.915,25.397,11.638,151.383,27.409,70.84,NA,NA,NA,NA,NA,NA,4.227,NA,24.024,33.852,72.213,224.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.92,73.289,382.341,253.922,3505.896,616.311,111.883,NA,NA,NA,50.872,NA,708.163,456.161,490.262,23.727,NA,189.151,NA,520.682,63.445,9425.345,1,2,"12"
"724","211198","020","0","0",NA,1,1,1,652.814,172.224,843.338,951.397,NA,93.272,24.048,35.162,72.244,32.136,33.165,194.127,25.959,107.209,NA,NA,NA,NA,NA,NA,4.805,NA,27.612,47.346,81.323,217.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.165,31.871,26.176,25.569,10.998,65.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621.598,39.484,241.301,241.988,3.947,NA,66.44,NA,NA,NA,33.571,NA,589.416,393.527,613.783,43.461,NA,147.109,NA,214.173,93.35,5971.345,1,2,"12"
"725","211244","010","0","0","020",5,1,1,220.865,48.969,917.687,594.806,NA,46.925,21.645,12.543,58.11,22.183,30.139,152.443,21.621,35.912,NA,NA,NA,NA,NA,NA,8.986,NA,18.081,44.164,59.826,112.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.552,27.534,31.387,NA,NA,NA,20.733,19.234,23.868,NA,NA,NA,NA,NA,NA,252.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631.345,16.551,348.614,227.293,1.716,NA,136.001,NA,NA,NA,34.944,NA,558.855,343.762,1205.867,90.932,NA,131.867,106.455,205.484,46.769,5884.803,4,2,"12"
"726","211244","020","0","0","010",1,5,5,403.012,79.111,825.779,831.578,NA,70.439,21.526,15.065,53.301,19.61,39.565,181.49,36.703,107.313,NA,NA,NA,NA,NA,NA,1.827,NA,22.082,31.156,60.926,130.347,16.224,30.912,38.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.369,56.66,51.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.127,269.783,NA,2.803,NA,60.759,NA,NA,NA,56.397,NA,520.01,326.368,NA,NA,NA,243.362,NA,310.783,63.177,4033.761,4,2,"12"
"727","211276","020","0","0","010",1,1,1,1251.683,180.134,1253.572,2755.752,NA,66.44,21.863,26.552,154.3,21.964,34.757,262.049,24.133,81.573,NA,NA,NA,NA,NA,NA,2.667,NA,25.023,27.971,72.196,1683.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.281,46.176,47.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.603,129.308,122.227,2208.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1149.519,8.019,606.64,619.68,3696.983,630.085,71.011,NA,NA,NA,41.309,NA,757.413,376.616,513.022,32.558,NA,243.414,NA,161.46,39.812,14403.658,3,2,"12"
"728","211493","020","0","0",NA,1,1,1,264.522,129.065,929.589,973.63,NA,60.065,22.611,42.355,146.092,27.537,90.064,333.768,45.654,77.437,NA,NA,NA,NA,NA,NA,2.467,NA,22.371,60.288,84.561,161.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.026,35.611,39.241,NA,NA,NA,40.119,19.261,25.547,NA,NA,NA,NA,NA,NA,346.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.904,34.513,433.844,160.804,139.413,NA,115.004,NA,NA,NA,37.99,NA,999.875,358.078,900.493,30.694,NA,109.901,NA,17.665,71.298,6080.219,3,2,"12"
"729","211523","010","0","0","020",1,1,5,226.866,47.924,486.283,698.843,NA,51.592,20.765,12.405,67.528,18.368,20.769,152.762,25.73,57.883,NA,NA,NA,NA,NA,NA,2.135,NA,19.254,19.646,38.347,100.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.563,31.199,87.619,NA,NA,NA,NA,NA,NA,19.082,23.696,83.221,NA,NA,NA,359.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.567,34.944,233.755,NA,1.491,NA,52.297,NA,NA,NA,35.925,NA,643.585,263.395,NA,NA,NA,134.205,NA,203.562,49.112,3618.865,2,2,"12"
"730","211523","020","0","0","010",5,5,1,71.495,63.32,635.592,589.439,NA,49.249,21.614,10.561,50.529,21.996,27.628,138.981,17.784,48.641,NA,NA,NA,NA,NA,NA,1.451,NA,19.671,19.828,36.286,142.803,25.178,23.275,29.937,NA,NA,NA,14.976,23.026,20.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.176,284.903,277.805,1.326,NA,61.183,NA,NA,NA,25.647,NA,778.566,471.788,1404.907,98.327,NA,211.88,NA,211.552,64.708,5273.327,2,2,"12"
"731","211562","010","0","0",NA,1,1,1,249.382,72.618,632.363,NA,14.852,242.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.981,35.708,328.818,126.984,1.497,NA,72.572,NA,NA,NA,37.019,NA,773.31,NA,331.719,47.533,NA,172.677,NA,87.547,55.271,3577.322,3,2,"12"
"732","211598","010","0","0",NA,1,1,1,234.156,69.264,837.062,750.572,NA,65.115,21.785,19.406,64.725,23.525,77.173,216.685,23.478,112.96,NA,NA,NA,NA,NA,NA,1.076,NA,26.239,41.886,61.791,116.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.551,21.762,33.556,11.388,11.684,37.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.232,20.811,289.864,315.869,1.373,NA,79.716,NA,NA,NA,23.915,NA,846.988,349.861,359.036,23.697,NA,187.543,NA,165.111,56.441,4949.035,3,2,"12"
"733","211657","010","0","0",NA,1,1,1,281.744,89.511,890.368,823.944,NA,52.282,21.623,21.144,67.204,16.365,23.184,150.123,25.634,46.06,NA,NA,NA,NA,NA,NA,2.27,NA,16.141,61.828,90.71,113.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.082,18.877,30.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.623,51.005,111.431,435.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.052,19.946,415.765,369.548,1.378,NA,61.809,NA,NA,NA,38.644,NA,657.25,333.801,523.811,24.98,NA,143.355,NA,251.506,76.241,5204.171,4,2,"12"
"734","211692","020","0","0",NA,1,1,1,307.568,89.509,979.85,819.638,NA,60.296,22.743,21.096,66.743,24.888,247.157,384.192,21.984,100.991,NA,NA,NA,NA,NA,NA,5.477,NA,20.897,66.846,88.531,131.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.757,38.527,361.84,408.983,1.655,NA,73.88,NA,NA,NA,45.772,NA,925.295,422.285,783.773,32.009,345.271,222.73,NA,234.544,64.865,6830.688,1,2,"12"
"735","211713","011","0","0",NA,1,1,1,196.435,102.352,574.097,714.738,NA,58.578,22.269,23.602,62.931,22.854,37.846,183.769,35.568,NA,NA,NA,NA,NA,NA,NA,3.572,NA,20.67,57.284,96.44,131.524,21.965,27.004,51.511,NA,NA,NA,14.243,25.209,48.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.216,232.284,209.29,203.128,2.262,NA,87.906,43.54,NA,NA,33.181,NA,660.989,458.75,670.068,62.337,NA,40.436,NA,219.508,72.181,4689.797,2,2,"12"
"736","211723","010","0","0",NA,1,1,1,683.844,182.333,872.619,705.909,NA,144.643,22.082,54.772,101.821,30.202,36.832,227.058,31.246,72.478,NA,NA,NA,NA,NA,NA,2.59,NA,23.868,65.084,98.998,79.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.949,30.872,356.726,108.592,5.288,NA,47.611,NA,NA,NA,77.533,NA,677.868,261.862,575.984,15.865,NA,80.044,NA,17.706,123.022,5411.674,3,2,"12"
"737","211778","010","0","0","020",5,1,1,112.726,38.36,960.849,827.308,NA,65.879,22.393,33.119,81.104,56.083,86.985,307.601,46.893,114.567,NA,NA,NA,NA,NA,NA,2.605,NA,31.824,56.597,92.227,182.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.617,150.165,383.199,430.109,3.307,NA,87.906,NA,NA,NA,28.548,NA,865.053,690.707,815.195,80.418,NA,119.917,NA,214.735,72.197,6087.462,1,2,"12"
