"","HHID","PN","MSUBHH","LSUBHH","MPN_SP","MCSR","MFAMR","MFINR","MY005","MY006","MY007","MY008","MY009","MY010","MY011","MY012","MY013","MY014","MY015","MY016","MY017","MY018","MY019","MY020","MY021","MY022","MY023","MY024","MY025","MY026","MY027","MY028","MY029","MY030","MY031","MY032","MY033","MY034","MY035","MY036","MY037","MY038","MY039","MY040","MY041","MY042","MY043","MY044","MY045","MY046","MY047","MY048","MY049","MY050","MY051","MY052","MY053","MY054","MY055","MY056","MY057","MY058","MY059","MY060","MY061","MY062","MY063","MY064","MY065","MY066","MY067","MY068","MY069","MY070","MY071","MY072","MY073","MY074","MY075","MY076","MY077","MY078","MY079","MY080","MY081","MVDATE","MVERSION","year"
"1214","526748","020","0",NA,"010",1,1,5,508.773,914.023,1103.436,1478.17,NA,70.324,22.487,36.212,74.976,51.528,100.393,342.305,65.04,143.909,20.38,13.646,35.076,27.897,27.372,124.371,8.848,149.329,40.697,4.467,133.473,295.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.302,30.705,22.213,20.172,20.257,20.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.912,887.422,378.833,564.585,NA,2900.777,925.692,NA,150.233,NA,55.75,482.755,467.034,NA,NA,NA,19.691,NA,67.003,408.071,11682.144,7,5.1,"10"
"1215","526823","010","0",NA,"020",1,1,5,430.055,598.557,630.073,843.759,NA,46.006,21.867,24.964,66.886,17.723,86.749,218.531,26.236,106.999,7.189,10.346,7.744,8.372,22.884,56.535,2.465,88.231,18.724,79.186,105.312,55.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.665,34.3,23.064,10.002,9.302,13.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.849,436.127,438.983,211.898,NA,1.913,1090.757,NA,440.944,NA,47.715,372.824,389.667,NA,NA,NA,60.681,NA,268.611,314.515,6581.51,8,5.1,"10"
"1216","526823","020","0",NA,"010",5,5,1,79.69,763.306,633,930.186,NA,94.424,22.568,18.698,83.718,19.788,48.471,203.848,25.632,77.716,11.198,5.841,19.931,8.64,18.756,64.366,9.268,70.006,23.996,69.8,96.406,57.923,32.26,48.593,37.133,NA,NA,NA,NA,NA,NA,24.774,48.804,23.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.886,NA,338.346,221.494,325.625,1.559,1035.368,NA,186.876,NA,48.411,273.456,446.769,610.233,NA,NA,20.972,NA,278.721,323.458,6525.954,8,5.1,"10"
"1217","526842","010","0",NA,NA,1,1,1,506.32,2596.684,1441.643,1486.228,NA,149.758,22.895,33.238,98.947,28.732,71.463,283.701,55.821,472.561,10.743,16.018,19.103,24.05,17.144,87.058,20.739,107.709,23.349,51.839,96.906,82.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.463,33.537,16.822,NA,NA,NA,17.236,15.189,28.762,NA,NA,NA,NA,NA,NA,211.663,482.31,1244.762,380.57,427.133,4931.432,3355.295,NA,190.053,NA,52.551,543.651,192.016,283.657,NA,NA,23.947,NA,156.03,112.627,19300.345,7,5.1,"10"
"1218","526872","010","0",NA,"020",1,1,5,376.941,547.83,1004.276,964.195,NA,107.265,21.766,26.397,94.725,18.546,59.847,230.073,37.633,61.001,6.735,7.899,7.341,7.122,6.918,36.015,1.912,102.269,16.768,60.642,107.993,88.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.395,81.321,12.964,NA,NA,NA,18.584,13.883,19.905,NA,NA,NA,NA,NA,NA,269.504,597.789,282.824,286.503,NA,2729.164,394.248,618.279,492.077,NA,44.863,819.076,371.283,NA,NA,NA,42.274,NA,445.089,188.31,10629.651,4,5.1,"10"
"1219","526872","020","0",NA,"010",5,5,1,102.34,482.454,537.099,1019.722,NA,47.285,21.312,24.987,60.505,18.706,26.677,147.658,22.454,55.356,7.046,5,13.845,10.48,22.619,58.99,8.232,60.579,16.838,59.703,97.418,70.016,21.422,54.684,51.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.436,49.674,170.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.905,NA,521.195,235.53,206.294,2074.854,1789.505,NA,99.232,NA,47.372,466.253,412.803,545.359,NA,NA,148.067,NA,348.476,230.725,9731.611,4,5.1,"10"
"1220","527043","010","0",NA,"020",5,5,1,90.528,734.364,497.38,1342.104,NA,136.14,21.823,73.455,88.548,18.348,19.017,168.233,23.204,56.198,7.079,7.889,5.623,5.761,6.191,32.543,3.674,52.882,17.226,63.944,89.48,49.498,22.23,151.713,109.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.496,66.601,245.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.676,NA,221.374,221.914,296.708,1.705,1848.893,NA,654.581,NA,46.031,698.989,398.436,636.648,NA,NA,31.946,NA,162.543,164.13,8056.596,7,5.1,"10"
"1221","527043","020","0",NA,"010",1,1,5,415.708,523.854,626.154,727.808,NA,63.915,22.378,18.534,58.75,26.23,20.705,151.459,22.12,73.992,6.582,4.852,7.328,3.708,6.481,28.951,3.624,70.185,23.654,36.581,72.758,52.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.55,32.675,20.619,NA,NA,NA,14.78,14.534,43.951,NA,NA,NA,NA,NA,NA,222.012,513.056,481.955,274.899,NA,2.188,323.149,515.373,254.885,NA,187.646,602.365,350.071,NA,NA,NA,77.634,NA,259.856,293.296,6440.939,6,5.1,"10"
"1222","527108","010","0",NA,"020",5,5,1,71.162,749.701,782.469,860.398,NA,48.862,22.31,18.13,58.161,27.014,104.193,253.489,29.369,108.029,19.681,5.126,6.404,8.938,34.961,75.11,2.749,50.571,31.677,39.634,61.747,66.682,29.123,18.991,27.518,NA,NA,NA,17.396,10.647,49.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.401,NA,198.683,167.026,388.173,2.221,427.311,1655.082,499.613,NA,50.248,370.017,310.903,1075.519,NA,NA,118.543,NA,255.144,345.151,8333.709,7,5.1,"10"
"1223","527108","020","0",NA,"010",1,1,5,385.957,597.657,921.514,746.141,NA,54.998,21.71,22.789,48.225,23.072,25.834,146.61,23.276,81.139,6.901,7.077,5.442,5.655,28.481,53.556,9.343,53.409,23.29,44.825,84.176,44.607,60.334,24.329,24.386,NA,NA,NA,NA,NA,NA,17.475,22.312,24.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.411,504.032,96.438,280.364,NA,2.57,276.388,7.438,NA,NA,174.779,601.843,254.859,NA,NA,NA,72.27,NA,410.605,346.717,5688.223,1,5.1,"10"
"1224","527124","010","0",NA,"020",1,1,5,288.823,671.828,873.761,936.439,NA,64.101,21.966,60.745,58.502,23.845,55.377,215.79,51.562,86.053,8.403,9.068,13.105,9.055,18.729,58.36,2.194,95.751,24.533,69.213,107.251,171.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.228,355.181,138.694,428.267,NA,1.68,298.748,332.336,240.127,NA,1072.857,692.527,273.826,NA,NA,NA,63.014,NA,340.231,152.205,7221.946,7,5.1,"10"
"1225","527124","020","0",NA,"010",5,5,1,67.611,407.769,534.182,NA,13.663,26.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.444,239.716,431.057,4.957,1783.699,NA,117.292,NA,47.236,445.864,NA,1304.255,NA,NA,71.469,NA,146.765,195.317,6381.465,7,5.1,"10"
"1226","527182","010","0",NA,NA,1,1,1,371.84,849.932,623.003,854.293,NA,53.123,21.347,32.519,83.101,18.515,45.393,192.898,25.71,95.449,6.143,6.424,15.143,12.027,13.589,53.326,2.458,89.848,14.951,65.722,81.3,69.648,22.879,75.321,27.782,10.474,11.609,14.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.025,321.672,150.446,198.956,155.994,1.394,2248.028,NA,147.482,NA,46.628,865.379,424.137,602.764,NA,NA,134.522,NA,168.291,513.129,8684.399,7,5.1,"10"
"1227","527186","010","0",NA,"020",1,5,1,392.582,579.279,616.092,1006.772,NA,55.369,22.264,32.96,65.953,19.104,30.483,168.265,33.453,60.099,7.312,15.744,37.688,8.776,8.281,77.801,4.054,64.221,17.327,63.242,83.408,75.023,18.514,52.771,73.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.025,52.134,116.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.331,NA,774.262,268.181,427.171,2.633,2563.801,NA,776.336,NA,46.277,723.343,568.93,787.493,NA,NA,276.615,NA,211.3,364.011,10392.308,6,5.1,"10"
"1228","527186","020","0",NA,"010",5,1,5,278.613,650.018,702.127,1408.827,NA,48.169,21.408,41.279,54.179,19.019,40.844,165.031,32.313,93.241,9.169,9.352,38.556,7.507,12.251,76.835,2.621,58.532,16.82,62.525,77.864,64.915,45.718,65.762,80.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.955,219.308,263.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,823.847,837.681,553.618,929.941,NA,2.967,485.891,660.727,54.582,NA,619.624,724.145,442.862,NA,NA,NA,20.372,NA,135.387,979.666,9491.811,6,5.1,"10"
"1229","527238","010","0",NA,"020",5,5,1,112.628,550.774,572.561,940.739,NA,49.618,22.123,32.578,81.074,22.315,23.123,187.245,36.697,63.871,9.661,6.453,7.782,6.705,8.96,39.561,1.569,81.79,20.393,8.304,144.437,64.975,56.637,29.813,39.345,NA,NA,NA,NA,NA,NA,70.617,32.24,24.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.947,NA,165.623,213.636,172.132,1.623,2429.722,NA,530.51,NA,44.29,905.653,531.089,1177.137,NA,NA,101.241,NA,308.753,197.159,8963.044,7,5.1,"10"
"1230","527238","020","0",NA,"010",1,1,5,300.225,600.827,568.289,786.559,NA,56.949,22.502,31.806,60.383,22.731,40.6,178.295,31.327,65.372,8.631,11.542,23.462,13.31,9.517,66.462,2.439,64.858,20.099,59.894,93.02,66.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.562,21.513,50.861,NA,NA,NA,18.233,11.086,16.194,NA,NA,NA,NA,NA,NA,204.856,489.153,740.771,309.76,NA,1.739,340.277,487.492,162.3,NA,250.423,981.998,407.196,NA,NA,NA,205.92,NA,224.546,509.228,7373.439,7,5.1,"10"
"1231","527313","010","0",NA,"020",1,5,1,297.945,631.178,638.258,697.743,NA,40.959,21.857,37.798,54.226,20.646,21.333,147.137,31.212,85.907,13.621,12.951,15.456,7.756,16.121,65.905,1.368,57.352,17.284,58.817,85.966,53.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.823,15.295,33.47,12.933,8.447,10.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.494,NA,114.125,230.506,171.858,2320.46,2677.602,NA,81.249,NA,25.947,474.244,308.006,392.786,NA,NA,323.618,NA,28.918,360.433,10368.688,7,5.1,"10"
"1232","527313","020","0",NA,"010",5,1,5,55.043,616.014,468.67,872.475,NA,51.331,22.728,24.967,45.806,22.157,56.985,217.298,69.958,94.01,7.786,10.788,11.466,8.573,17.88,56.493,1.624,77.093,19.977,76.362,132.97,89.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.449,19.696,16.898,9.906,11.677,15.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.961,203.006,539.874,207.101,NA,2509.451,1961.828,NA,132.247,NA,28.435,434.122,315.4,NA,NA,NA,88.082,NA,251.497,89.931,9156.462,7,5.1,"10"
"1233","527317","010","0",NA,"020",5,5,1,70.267,806.626,543.375,749.653,NA,48.75,21.492,22.1,45.285,16.253,53.452,171.561,33.123,53.942,6.685,5.429,8.666,9.78,6.777,37.337,1.173,67.633,20.991,59.949,76.413,75.949,24.353,46.94,62.702,NA,NA,NA,11.441,9.587,18.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.252,NA,317.402,220.247,152.191,1.631,990.166,NA,563.402,NA,47.571,281.479,364.819,515.024,NA,NA,19.661,NA,361.979,440.718,6451.185,5,5.1,"10"
"1234","527317","020","0",NA,"010",1,1,5,392.29,608.74,599.046,687.848,NA,47.954,21.556,19.594,61.414,19.973,49.982,192.379,22.716,70.961,14.532,4.723,7.164,15.051,7.057,48.527,2.082,66.798,36.33,33.176,52.788,64.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.548,19.396,20.071,NA,NA,NA,12.815,12.361,12.219,NA,NA,NA,NA,NA,NA,165.209,712.873,663.715,214.829,NA,2.449,209.276,499.415,188.319,NA,31.481,304.484,301.533,NA,NA,NA,18.865,NA,281.474,310.34,6031.924,5,5.1,"10"
"1235","527387","010","0",NA,"020",1,1,5,314.545,652.755,545.146,822.587,NA,39.198,22.215,18.964,52.035,15.831,52.076,183.961,48.15,52.725,7.432,5.139,11.266,15.409,16.602,55.848,2.96,58.295,13.042,51.197,114.473,57.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.831,19.557,26.487,NA,NA,NA,NA,NA,NA,22.531,61.656,59.9,NA,NA,NA,273.948,466.031,187.672,229.55,NA,1534.976,1876.946,NA,408.912,NA,56.609,452.387,285.797,NA,NA,NA,142.518,NA,390.259,202.013,8973.173,6,5.1,"10"
"1236","527387","020","0",NA,"010",5,5,1,114.224,382.949,464.202,NA,10.922,20.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.723,235.554,164.058,1.517,1093.739,NA,476.084,NA,142.007,552.807,NA,511.285,NA,NA,27.58,NA,170.218,202.634,5189.52,7,5.1,"10"
"1237","527574","010","0",NA,"020",5,5,1,99.713,426.095,531.666,796.028,NA,75.696,21.3,32.93,62.861,17.631,20.667,161.003,38.892,58.344,5.858,7.006,7.21,5.964,4.419,30.457,1.902,51.622,16.331,63.032,95.68,54.966,22.608,53.405,71.996,NA,NA,NA,11.666,6.483,45.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.094,NA,193.147,167.294,311.085,1.052,1462.665,NA,525.49,NA,38.928,545.261,405.123,1074.847,NA,NA,209.569,NA,18.011,165.309,6975.828,7,5.1,"10"
"1238","527574","020","0",NA,"010",1,1,5,447.046,554.192,587.264,782.143,NA,61.301,21.474,14.122,58.974,34.513,20.634,154.599,22.201,122.356,6.016,6.982,5.142,4.501,9.628,32.269,1.23,68.328,16.47,64.277,107.534,48.1,21.449,31.466,47.854,NA,NA,NA,17.768,9.018,23.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.93,407.081,126.608,189.346,NA,1.291,1336.532,NA,791.605,NA,46.303,559.77,328.654,NA,NA,NA,164.069,NA,77.096,363.819,6777.922,7,5.1,"10"
"1239","527851","010","0",NA,NA,1,1,1,254.728,716.104,542.406,826.547,NA,48.147,21.69,20.428,68.915,19.1,45.27,173.275,19.405,61.964,6.65,11.242,13.06,10.671,15.257,56.88,2.373,89.746,18.631,54.045,81.073,58.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.653,39.839,11.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.437,33.284,26.477,270.971,170.571,487.241,287.861,127.9,1.966,233.558,636.238,567.808,NA,548.737,545.754,372.739,845.153,NA,NA,157.487,NA,245.483,249.207,7825.415,7,5.1,"10"
"1240","527891","010","0",NA,"020",1,1,5,404.767,558.335,607.112,725.012,NA,55.268,21.569,26.28,58.568,19.689,41.631,165.695,27.16,74.579,6.412,6.641,7.889,9.301,11.006,41.249,2.557,99.326,16.35,60.677,81.602,77.579,19.979,14.83,12.99,10.001,10.987,10.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.887,426.366,200.64,240.891,NA,1.723,2434.239,NA,370.916,NA,106.928,601.787,330.072,NA,NA,NA,69.662,NA,275.533,298.897,7658.691,4,5.1,"10"
"1241","527891","020","0",NA,"010",5,5,1,208.192,747.904,1107.038,945.05,NA,77.045,22.196,45.131,55.133,16.921,26.652,142.949,26.505,64.629,19.429,21.09,14.31,14.544,24.855,94.228,5.941,73.925,15.861,60.019,89.986,70.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.158,22.285,31.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.835,30.81,91.177,329.02,NA,332.464,258.715,317.032,1.763,2997.936,NA,781.337,NA,47.711,690.943,442.189,563.894,NA,NA,88.54,NA,133.897,293.124,9967.195,5,5.1,"10"
"1242","527952","010","0",NA,NA,1,1,1,342.798,573.117,1112.559,890.701,NA,55.652,21.69,35.321,132.106,19.377,80.454,279.019,22.533,93.53,7.537,8.2,16.452,15.196,24.161,71.546,5.119,39.356,21.07,60.339,79.381,63.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.857,28.723,19.1,NA,NA,NA,12.513,50.601,16.464,NA,NA,NA,NA,NA,NA,210.087,640.072,338.434,329.085,415.608,103.567,1489.068,NA,79.382,NA,540.878,424.895,385.033,754.628,NA,NA,26.262,NA,157.118,202.994,8848.038,8,5.1,"10"
"1243","528116","010","0",NA,"020",1,5,1,450.033,396.01,458.498,615.364,NA,44.254,21.488,15.819,44.852,18.856,15.392,120.958,21.411,49.115,4.403,5.167,4.848,5.679,7.165,27.262,1.119,33.98,17.757,60.39,89.652,51.462,38.299,41.977,31.319,NA,NA,NA,12.43,9.047,27.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.717,NA,280.862,186.282,132.67,1.942,428.047,841.431,655.426,NA,29.124,348.808,285.256,672.674,NA,NA,57.527,NA,211.352,161.646,6220.191,7,5.1,"10"
"1244","528116","020","0",NA,"010",5,1,5,96.534,478.892,584.263,669.823,NA,41.308,21.735,19.385,76.311,19.14,14.096,138.923,14.455,50.493,4.536,5.512,14.63,38.638,11.852,75.168,1.03,38.56,12.087,56.798,90.201,54.331,19.828,36.337,42.85,NA,NA,NA,10.172,8.153,21.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.02,35.569,111.265,186.516,NA,1.616,586.967,NA,89.173,NA,98.603,401.589,309.125,NA,NA,NA,73.929,NA,236.458,179.218,4144.02,7,5.1,"10"
"1245","528198","010","0",NA,"020",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5.1,"10"
"1246","528198","020","0",NA,"010",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.1,"10"
"1247","528585","010","0",NA,"020",1,5,1,359.465,536.302,685.383,640.424,NA,55.511,22.741,21.599,42.906,21.559,28.444,134.484,19.127,59.585,5.779,9.126,6.986,14.437,15.033,51.361,1.866,46.092,20.199,34.115,51.072,75.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.964,14.005,35.469,15.525,12.481,17.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.113,NA,298.792,364.046,128.868,50.765,853.62,NA,669.78,NA,124.389,416.598,257.066,579.579,NA,NA,74.918,NA,260.475,246.328,6567.69,8,5.1,"10"
"1248","528585","020","0",NA,"010",5,1,5,284.51,586.155,644.092,705.772,NA,40.524,21.627,25.678,46.237,16.945,22.882,124.495,22.905,58.489,4.854,8.109,9.009,16.357,10.725,49.054,1.029,44.077,13.688,59.036,79.493,73.932,24.732,53.378,43.055,NA,NA,NA,NA,NA,NA,20.594,23.974,21.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.306,374.458,623.464,275.139,NA,43.186,1135.176,NA,358.333,NA,627.871,404.882,342.116,NA,NA,NA,18.002,NA,235.247,142.175,6824.935,8,5.1,"10"
"1249","528652","010","0",NA,"020",1,5,1,296.015,847.915,528.629,845.18,NA,64.151,22.313,32.734,53.396,15.313,52.44,160.224,22.51,63.209,19.188,17.837,24.052,46.456,18.776,126.309,0.861,52.176,14.936,63.428,81.924,52.805,40.213,33.546,42.534,NA,NA,NA,35.703,13.597,22.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.279,NA,808.512,189.555,276.67,2.122,1932.227,NA,513.65,NA,169.071,490.894,279.777,606.874,NA,NA,53.414,NA,336.649,236.768,8422.831,7,5.1,"10"
"1250","528677","010","0",NA,NA,1,1,1,146.321,560.461,472.078,856.801,NA,47.697,22.146,44.57,47.898,22.092,21.257,133.779,23.308,55.543,12.272,5.751,7.225,5.962,5.942,37.152,2.076,48.259,16.765,59.987,79.899,81.538,42.949,65.307,31.759,NA,NA,NA,NA,NA,NA,39.516,60.253,64.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.68,71.427,479.755,215.93,220.017,2201.301,1274.261,NA,1139.414,NA,147.772,415.031,455.744,583.97,NA,NA,87.154,NA,233.165,316.07,10204.545,4,5.1,"10"
"1251","528728","010","0",NA,"020",5,5,1,90.313,678.597,645.971,773.964,NA,53.287,21.93,44.124,47.335,24.502,44.469,163.005,23.677,67.467,8.24,6.631,6.714,7.101,12.461,41.147,1.611,74.614,20.894,55.85,91.424,57.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.823,24.765,32.599,NA,NA,NA,13.147,14.806,46.273,NA,NA,NA,NA,NA,NA,215.355,NA,656.471,347.696,737.982,1.253,2448.89,NA,479.734,NA,136.916,932.679,439.868,601.519,NA,NA,23.443,NA,290.477,133.617,9424.313,7,5.1,"10"
"1252","528728","020","0",NA,"010",1,1,5,759.714,905.622,1005.723,1204.2,NA,64.546,21.442,42.693,66.953,40.864,93.174,315.198,48.851,110.174,9.081,10.711,42.458,9.79,19.44,91.48,2.485,206.23,44.248,61.049,108.274,137.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.398,15.151,15.981,NA,NA,NA,11.862,15.04,13.133,NA,NA,NA,NA,NA,NA,241.678,1559.689,721.288,230.298,NA,1.26,3331.394,NA,217.535,NA,63.109,887.551,472.49,NA,NA,NA,186.219,NA,260.597,231.53,12045.736,7,5.1,"10"
"1253","528748","010","0",NA,"020",5,5,1,193.548,1390.803,949.107,1061.685,NA,63.329,22.159,29.481,118.472,19.888,27.004,241.094,53.834,68.294,8.092,17.751,21.547,35.776,53.316,136.482,2.893,81.321,19.888,60.842,92.374,62.12,100.075,69.52,31.406,16.719,27.536,16.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.258,NA,1499.38,410.124,280.517,1.961,668.746,1181.539,1554.295,NA,1351.047,526.778,600.809,696.036,NA,NA,74.453,NA,331.423,268.289,13074.609,2,5.1,"10"
"1254","528748","020","0",NA,"010",1,1,5,473.513,1282.33,2099.857,888.071,NA,88.881,22.705,38.14,109.741,40.393,14.402,244.706,48.738,106.747,37.031,10.383,9.311,23.577,20.835,101.137,14.483,62.013,31.432,61.889,98.264,80.122,30.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.995,758.096,336.84,831.382,NA,6.662,379.574,816.833,1102.851,NA,900.186,1332.69,362.426,NA,NA,NA,89.338,NA,318.52,715.021,12739.124,2,5.1,"10"
"1255","528884","010","0",NA,"020",1,5,1,295.766,675.203,628.591,624.161,NA,55.594,21.931,19.209,54.892,17.918,28.466,140.896,21.312,58.506,9.639,6.699,8.074,5.646,5.312,35.37,1.699,49.442,16.637,68.585,91.579,53.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.288,20.589,19.129,NA,NA,NA,13.01,10.001,11.128,NA,NA,NA,NA,NA,NA,149.935,NA,350.841,258.382,144.528,2261.255,1610.163,NA,907.665,NA,145.242,536.688,338.482,650.78,NA,NA,82.005,NA,291.257,292.282,10407.562,2,5.1,"10"
"1256","528884","020","0",NA,"010",5,1,5,157.944,621.555,790.886,690.176,NA,58.042,21.426,18.54,56.781,15.545,52.398,178.07,28.349,52.142,5.646,4.134,7.011,6.487,11.729,35.007,1.619,51.511,23.452,68.532,89.515,51.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.904,21.115,54.438,12.895,8.898,17.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.304,413.095,534.187,323.078,NA,2759.447,2319.827,NA,291.813,NA,189.635,771.725,396.558,NA,NA,NA,82.826,NA,258.792,336.448,11228.489,2,5.1,"10"
"1257","528911","010","0",NA,"020",5,1,5,174.089,413.173,520.702,607.119,NA,40.55,21.813,24.865,39.5,15.992,20.637,117.713,23.651,53.809,5.583,4.633,6.493,7.361,9.505,33.575,1.047,71.696,16.357,62.312,85.15,46.735,29.781,18.591,22.027,22.781,8.571,8.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.901,436.619,91.544,213.692,NA,1837.181,1239.208,NA,475.148,NA,46.382,532.011,374.239,NA,NA,NA,76.529,NA,47.022,199.385,7622.951,3,5.1,"10"
