"","HHID","PN","NSUBHH","MSUBHH","NPN_SP","NCSR","NFAMR","NFINR","NP155","NP156","NP002","NP166","NP170","NP168","NP005","NP006","NP059","NP007","NP009","NP014","NP015","NP016","NP017","NP123","NP018","NP181","NP182","NP020","NP028","NP102","NP029","NP157","NP107","NP175","NP176","NP177","NP178","NP032","NP110","NP179","NP111","NP112","NP183","NP047","NP113","NP149","NP150","NP180","NP097","NP041","NP042","NP043","NP044","NP185","NP056","NVDATE","NVERSION","year"
"758","213233","010","0","0",NA,1,1,1,15,0,1,50,1,50,50,50,0,NA,1,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,50,2,50,50,NA,50,50,50,90,NA,50,NA,50,50,2,1,NA,NA,2,NA,3,NA,NA,3,1,3,2,"12"
"759","213247","010","0","0","020",5,5,1,16,1,1,998,1,10,90,90,90,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,0,5,NA,5,50,90,100,NA,100,NA,100,90,NA,2,30,5,3,NA,2,NA,1,2,4,4,2,"12"
"760","213247","020","0","0","010",1,1,5,14,0,1,NA,NA,NA,90,90,50,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,10,70,NA,50,10,50,90,NA,70,NA,90,75,NA,2,10,10,2,NA,2,NA,5,2,1,4,2,"12"
"761","213339","010","0","0",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"12"
"762","213378","010","0","0","020",1,1,5,12,0,1,NA,NA,NA,100,100,90,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,80,5,NA,0,NA,0,80,NA,50,NA,90,50,2,1,NA,NA,2,NA,2,NA,5,3,1,1,2,"12"
"763","213378","020","0","0","010",5,5,1,16,0,1,33,2,10,97,97,67,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,10,97,NA,97,33,50,67,NA,33,NA,67,67,NA,2,30,30,2,NA,1,5,NA,3,1,1,2,"12"
"764","213381","010","0","0","020",5,5,5,12,2,1,NA,NA,NA,100,100,50,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,998,0,0,NA,NA,50,50,2,50,NA,50,50,2,1,NA,NA,3,NA,3,NA,NA,2,1,2,2,"12"
"765","213381","020","0","0","010",1,1,1,15,0,1,30,2,5,99,95,75,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,50,100,NA,100,25,50,80,NA,50,NA,75,50,2,1,NA,NA,2,NA,2,NA,5,2,1,2,2,"12"
"766","213419","010","1","1","011",1,1,1,14,0,1,50,1,50,0,NA,NA,0,1,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,50,2,50,50,NA,50,10,50,90,NA,75,NA,100,50,2,1,NA,NA,2,NA,2,NA,5,2,1,3,2,"12"
"767","213419","011","1","1","010",5,5,5,12,0,1,NA,NA,NA,0,NA,NA,80,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0,100,NA,100,20,NA,70,NA,10,NA,100,30,NA,2,20,20,3,NA,1,1,NA,1,4,3,2,"12"
"768","213419","020","2","2","021",5,1,1,13,0,1,0,1,0,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,40,NA,0,NA,NA,30,NA,0,NA,NA,80,NA,90,NA,80,10,NA,2,10,50,3,3,1,5,NA,1,1,4,2,"12"
"769","213419","021","2","2","020",1,5,5,15,0,1,NA,NA,NA,90,50,0,NA,1,0,0,NA,NA,NA,NA,50,50,NA,NA,NA,50,1,50,90,NA,20,20,10,80,NA,50,NA,75,10,NA,2,10,30,2,NA,2,NA,5,2,1,4,2,"12"
"770","213443","010","0","0",NA,1,1,1,16,0,1,75,1,40,50,30,0,NA,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,0,75,NA,75,75,10,70,NA,75,NA,75,50,2,1,NA,NA,2,NA,1,5,NA,2,1,4,2,"12"
"771","213449","010","0","0",NA,1,1,1,13,1,1,100,2,0,100,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,0,0,0,NA,NA,0,100,NA,100,NA,100,998,NA,1,NA,NA,3,NA,1,1,NA,1,1,4,2,"12"
"772","213468","010","0","0",NA,1,1,1,12,0,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5,0,0,NA,NA,0,10,NA,20,NA,30,10,NA,2,10,5,3,NA,1,1,NA,1,4,4,2,"12"
"773","500005","010","0","0","020",5,1,5,15,0,1,NA,NA,NA,100,100,90,NA,1,NA,NA,10,5,NA,0,2,NA,NA,75,NA,35,NA,NA,40,NA,30,25,NA,80,NA,NA,70,80,50,1,2,40,40,2,4,3,NA,NA,3,1,3,2,"12"
"774","500005","020","0","0","010",1,5,1,18,0,1,30,1,10,99,99,99,NA,1,20,50,NA,5,NA,1,5,0,NA,85,NA,70,NA,NA,50,NA,20,5,NA,90,NA,NA,80,80,60,NA,2,20,20,1,5,2,NA,5,3,1,3,2,"12"
"775","500007","010","0","0","020",5,1,1,17,1,1,50,1,5,100,999,NA,NA,1,10,0,NA,40,NA,0,0,NA,NA,25,NA,10,NA,NA,90,NA,70,40,NA,100,NA,NA,80,100,50,1,2,10,20,1,3,2,NA,1,3,1,4,2,"12"
"776","500007","020","0","0","010",1,5,5,13,0,1,NA,NA,NA,90,50,50,NA,1,NA,NA,50,30,NA,30,0,NA,NA,50,2,10,NA,NA,0,100,NA,NA,NA,100,NA,NA,100,100,50,2,1,NA,NA,2,4,2,NA,1,3,1,3,2,"12"
"777","500067","010","0","0","020",5,1,5,13,0,1,NA,NA,NA,80,80,0,NA,1,NA,NA,10,10,NA,10,10,10,NA,70,NA,10,NA,NA,10,NA,0,NA,NA,50,2,75,NA,50,50,2,1,NA,NA,3,2,1,1,NA,1,1,4,2,"12"
"778","500067","020","0","0","010",1,5,1,15,0,1,30,1,10,100,90,0,NA,1,NA,NA,NA,90,NA,50,25,5,NA,20,NA,10,NA,NA,20,NA,0,NA,NA,50,1,70,NA,50,60,NA,2,20,20,2,4,1,5,NA,1,1,4,2,"12"
"779","500121","020","7","2","010",1,1,1,18,0,1,50,2,10,40,10,0,NA,1,10,30,NA,50,2,10,25,25,NA,50,1,10,NA,NA,10,NA,5,0,NA,50,1,NA,50,75,10,NA,2,10,10,2,1,2,NA,5,2,1,4,2,"12"
"780","500121","010","7","2","020",5,5,5,14,0,1,NA,NA,NA,5,10,0,NA,1,NA,NA,NA,80,NA,60,50,10,NA,80,NA,70,NA,NA,10,NA,10,5,80,80,NA,NA,NA,80,30,NA,2,50,50,3,4,1,1,NA,1,1,4,2,"12"
"781","500126","010","0","0","020",1,1,5,16,0,1,NA,NA,NA,100,100,60,NA,1,10,80,NA,90,NA,90,70,50,NA,70,NA,30,NA,NA,5,NA,5,0,NA,70,NA,NA,60,60,70,NA,2,50,10,3,3,1,5,NA,3,1,3,2,"12"
"782","500126","020","0","0","010",5,5,1,18,0,1,20,1,0,100,100,40,NA,1,50,50,NA,100,NA,60,20,25,NA,75,NA,50,NA,NA,25,NA,10,0,NA,50,1,NA,50,70,70,NA,2,0,0,2,4,3,NA,NA,3,1,4,2,"12"
"783","500216","010","0","0",NA,1,1,1,17,2,1,50,2,0,70,50,0,NA,1,50,4,NA,NA,NA,50,90,80,20,998,NA,998,NA,NA,50,NA,30,20,NA,100,NA,NA,NA,100,60,NA,2,10,30,2,3,NA,NA,NA,3,1,4,2,"12"
"784","500237","010","0","0","020",1,5,1,16,0,1,60,2,10,60,50,3,NA,1,NA,NA,NA,85,NA,82,75,75,NA,75,NA,68,NA,NA,15,NA,10,9,NA,60,NA,NA,70,60,75,NA,2,45,25,3,4,3,NA,NA,3,1,4,2,"12"
"785","500237","020","0","0","010",5,1,5,12,1,1,NA,NA,NA,70,0,NA,NA,1,NA,NA,NA,90,NA,90,90,50,NA,50,2,40,NA,NA,90,NA,40,10,NA,50,2,NA,50,50,998,NA,1,NA,NA,3,4,2,NA,5,3,1,4,2,"12"
"786","500267","010","0","0",NA,1,1,1,18,0,1,20,1,10,100,100,0,NA,1,50,50,NA,50,2,0,0,NA,NA,50,1,0,NA,NA,100,NA,50,0,NA,100,NA,NA,100,100,25,NA,2,25,25,3,1,2,NA,1,2,1,4,2,"12"
"787","500299","010","0","0","020",5,1,5,16,0,1,NA,NA,NA,90,90,20,NA,1,10,60,NA,75,NA,30,10,10,NA,50,2,40,NA,NA,90,NA,20,10,NA,90,NA,NA,50,80,80,NA,2,10,50,3,5,3,NA,NA,3,1,4,2,"12"
"788","500299","020","0","0","010",1,5,1,17,0,1,25,2,25,100,100,100,NA,1,NA,NA,10,10,NA,10,5,5,NA,75,NA,75,NA,NA,50,NA,25,25,NA,90,NA,NA,90,90,75,NA,2,50,50,2,1,3,NA,NA,3,1,4,2,"12"
"789","500307","010","0","0","020",1,5,1,11,2,1,0,1,0,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,75,NA,0,NA,NA,998,NA,NA,NA,NA,80,NA,NA,80,80,998,NA,1,NA,NA,3,2,2,NA,1,2,2,1,2,"12"
"790","500307","020","0","0","010",5,1,5,12,0,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,20,NA,0,NA,NA,20,NA,5,0,NA,80,NA,90,NA,80,20,NA,2,20,30,3,2,2,NA,1,3,1,1,2,"12"
"791","500309","010","0","0","020",5,5,1,14,0,1,10,2,10,10,50,0,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,80,NA,30,NA,NA,50,NA,10,10,NA,80,NA,NA,NA,80,80,NA,2,10,70,2,3,2,NA,5,3,1,3,2,"12"
"792","500309","020","0","0","010",1,1,5,14,1,1,NA,NA,NA,90,90,0,NA,1,NA,NA,25,15,NA,10,10,5,NA,80,NA,80,NA,NA,50,NA,20,10,NA,50,1,NA,60,70,998,NA,1,NA,NA,1,4,2,NA,1,3,1,3,2,"12"
"793","500311","010","0","0","020",1,1,5,10,1,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,40,NA,20,NA,NA,0,50,NA,NA,NA,80,NA,80,NA,80,998,NA,1,NA,NA,3,1,1,1,NA,1,1,4,2,"12"
"794","500311","020","0","0","010",5,5,1,14,1,1,10,1,0,50,0,NA,NA,1,0,0,NA,80,NA,80,50,100,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,80,NA,NA,NA,80,998,NA,1,NA,NA,3,1,1,1,NA,1,1,4,2,"12"
"795","500326","010","0","0","020",5,5,1,15,0,1,0,1,0,100,100,100,NA,1,NA,NA,25,0,NA,NA,20,NA,NA,75,NA,40,NA,NA,0,25,NA,NA,NA,50,2,NA,50,50,50,1,2,15,10,2,4,3,NA,NA,3,1,3,2,"12"
"796","500326","020","0","0","010",1,1,5,12,0,1,NA,NA,NA,99,99,99,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,75,NA,75,NA,NA,50,NA,10,5,NA,50,2,NA,50,50,50,2,1,NA,NA,3,5,2,NA,8,3,1,3,2,"12"
"797","500336","010","0","0","020",5,1,5,14,0,1,NA,NA,NA,100,0,NA,NA,1,50,0,NA,50,2,50,75,75,NA,75,NA,0,NA,NA,0,100,NA,NA,NA,75,NA,NA,75,75,75,NA,2,75,100,2,4,1,5,NA,1,1,4,2,"12"
"798","500336","020","0","0","010",1,5,1,15,0,1,10,2,0,50,0,NA,NA,1,NA,NA,50,50,2,30,20,20,NA,80,NA,80,NA,NA,20,NA,20,20,NA,50,2,NA,50,50,50,2,1,NA,NA,3,3,1,1,NA,3,1,4,2,"12"
"799","500346","010","0","0","020",1,1,5,16,0,1,NA,NA,NA,90,90,65,NA,1,45,10,NA,75,NA,75,40,20,NA,70,NA,25,NA,NA,85,NA,95,50,NA,98,NA,NA,98,98,65,NA,2,40,60,2,1,1,1,NA,2,1,4,2,"12"
"800","500346","020","0","0","010",5,5,1,16,0,1,20,2,5,80,80,70,NA,1,NA,NA,NA,80,NA,60,25,10,NA,50,2,30,NA,NA,20,NA,5,5,NA,90,NA,NA,90,90,10,NA,2,5,70,2,5,1,1,NA,1,1,4,2,"12"
"801","500348","010","0","0",NA,1,1,1,11,1,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,20,NA,NA,0,0,NA,NA,50,2,0,NA,NA,20,NA,0,NA,NA,100,NA,50,NA,50,998,NA,1,NA,NA,3,4,8,NA,NA,2,1,4,2,"12"
"802","500356","010","0","0","020",1,1,5,12,0,1,NA,NA,NA,100,100,100,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,90,NA,80,NA,NA,25,NA,0,NA,NA,50,1,50,NA,50,50,1,2,50,50,3,4,1,5,NA,3,1,4,2,"12"
"803","500356","020","0","0","010",5,5,1,16,0,1,50,1,5,85,80,75,NA,1,NA,NA,NA,100,NA,80,75,60,NA,60,NA,50,NA,NA,40,NA,20,5,NA,90,NA,NA,5,90,50,1,2,15,50,2,4,2,NA,1,2,1,4,2,"12"
"804","500417","010","0","0",NA,1,1,1,3,3,1,NA,NA,NA,999,NA,NA,NA,0,999,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"12"
"805","500437","010","0","0",NA,1,1,1,12,0,1,NA,NA,NA,20,0,NA,NA,1,NA,NA,NA,80,NA,50,30,30,NA,90,NA,80,NA,NA,100,NA,100,50,NA,80,NA,NA,80,80,50,2,1,NA,NA,3,4,1,1,NA,2,1,2,2,"12"
"806","500470","010","0","0",NA,1,1,1,18,0,1,40,2,20,10,10,0,NA,1,40,0,NA,80,NA,50,0,NA,NA,30,NA,10,NA,NA,80,NA,20,0,NA,90,NA,NA,40,80,60,NA,2,50,40,2,3,NA,NA,NA,2,1,4,2,"12"
"807","500482","010","0","0","020",5,5,1,18,0,1,65,1,45,75,40,10,NA,1,45,75,NA,100,NA,100,30,40,80,75,NA,60,NA,NA,90,NA,60,50,NA,80,NA,NA,NA,75,70,NA,2,60,50,2,4,1,1,NA,1,1,4,2,"12"
"808","500482","020","0","0","010",1,1,5,14,0,1,NA,NA,NA,100,80,50,NA,1,NA,NA,20,0,NA,NA,0,NA,NA,100,NA,20,NA,NA,70,NA,50,0,NA,70,NA,0,NA,40,40,NA,2,40,10,3,5,3,NA,NA,1,1,4,2,"12"
"809","500537","010","0","0","020",1,5,1,16,0,1,75,1,10,100,100,90,NA,1,NA,NA,NA,100,NA,75,15,15,NA,50,2,25,NA,NA,20,NA,10,0,NA,50,1,NA,25,60,65,NA,2,30,20,2,5,3,NA,NA,3,1,4,2,"12"
"810","500560","010","0","0","020",5,1,5,16,0,1,NA,NA,NA,100,75,25,NA,1,50,20,NA,20,NA,0,0,NA,NA,50,2,50,NA,NA,100,NA,85,40,NA,100,NA,NA,50,100,30,NA,2,20,998,2,2,3,NA,NA,3,1,4,2,"12"
"811","500560","020","0","0","010",1,5,1,16,0,1,50,1,0,100,50,0,NA,1,NA,NA,50,NA,NA,0,0,NA,50,60,NA,0,NA,NA,50,NA,20,0,NA,100,NA,NA,50,100,50,2,1,NA,NA,1,2,3,NA,NA,2,1,4,2,"12"
"812","500598","010","0","0",NA,1,1,1,12,0,1,50,1,20,80,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,80,NA,NA,NA,100,NA,50,NA,80,50,2,1,NA,NA,3,4,1,5,NA,1,1,4,2,"12"
"813","500648","010","0","0","020",5,1,5,11,1,1,NA,NA,NA,100,100,0,NA,1,NA,NA,NA,NA,NA,100,100,100,NA,50,1,20,NA,NA,10,NA,2,0,NA,100,NA,NA,NA,100,998,NA,1,NA,NA,3,4,1,5,NA,3,1,4,2,"12"
"814","500648","020","0","0","010",1,5,1,17,0,1,70,2,10,100,100,10,NA,1,0,90,NA,NA,NA,20,0,NA,NA,20,NA,10,NA,NA,100,NA,50,10,NA,40,NA,NA,30,50,60,NA,2,20,20,2,3,3,NA,NA,3,1,4,2,"12"
"815","500681","010","0","0","020",5,1,5,13,0,1,NA,NA,NA,100,100,0,NA,1,NA,NA,100,NA,NA,100,50,50,NA,0,NA,0,NA,NA,100,NA,70,0,NA,0,NA,NA,NA,70,75,NA,2,75,0,2,2,3,NA,NA,3,1,2,2,"12"
"816","500681","020","0","0","010",1,5,1,14,0,1,50,1,30,50,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,80,NA,50,NA,NA,50,NA,30,0,NA,50,2,20,NA,80,40,NA,2,50,40,2,4,3,NA,NA,3,1,2,2,"12"
"817","500739","010","0","0","020",5,5,1,16,0,1,50,1,30,90,90,70,NA,1,NA,NA,NA,90,NA,90,70,70,NA,60,NA,40,NA,NA,90,NA,70,50,NA,70,NA,NA,50,90,60,NA,2,40,60,2,4,2,NA,1,3,1,4,2,"12"
"818","500739","020","0","0","010",1,1,5,15,0,1,NA,NA,NA,95,95,95,NA,1,10,60,NA,50,1,20,10,10,NA,70,NA,55,NA,NA,20,NA,5,5,NA,90,NA,NA,NA,90,20,NA,2,20,30,2,5,2,NA,1,2,1,4,2,"12"
"819","500740","010","0","0","020",5,5,1,15,0,1,0,1,40,90,90,0,NA,1,NA,NA,NA,10,NA,0,0,NA,NA,50,2,10,NA,NA,90,NA,10,10,NA,90,NA,NA,90,90,50,2,1,NA,NA,2,2,NA,NA,NA,3,1,3,2,"12"
"820","500740","020","0","0","010",1,1,5,12,0,1,NA,NA,NA,100,0,NA,NA,1,0,100,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,100,NA,100,0,NA,0,NA,NA,NA,0,0,NA,2,NA,100,3,3,NA,NA,NA,3,1,2,2,"12"
"821","500749","010","0","0",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"12"
"822","500782","010","0","0",NA,1,1,1,12,2,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,998,NA,998,NA,NA,50,NA,50,2,NA,10,NA,80,NA,50,75,NA,2,10,10,3,3,1,1,NA,1,1,1,2,"12"
"823","500803","010","0","0","020",5,5,1,16,0,1,10,2,10,10,5,1,NA,1,NA,NA,NA,80,NA,75,50,50,NA,50,8,50,NA,NA,60,NA,50,25,NA,60,NA,NA,50,60,50,1,2,25,25,2,4,1,5,NA,3,1,3,2,"12"
"824","500803","020","0","0","010",1,1,5,17,0,1,NA,NA,NA,10,5,0,NA,1,10,90,NA,90,NA,80,20,10,10,90,NA,70,NA,NA,20,NA,15,10,NA,70,NA,NA,70,60,60,NA,2,45,10,2,4,1,5,NA,3,1,3,2,"12"
"825","500818","010","0","0","020",1,5,1,16,0,1,10,1,10,75,75,0,NA,1,0,40,NA,0,NA,NA,10,NA,NA,50,1,20,NA,NA,20,NA,0,NA,NA,50,2,NA,30,75,20,NA,2,30,35,3,3,2,NA,5,2,1,4,2,"12"
"826","500818","020","0","0","010",5,1,5,16,0,1,NA,NA,NA,100,10,0,NA,1,5,0,NA,100,NA,100,30,0,NA,50,2,20,NA,NA,80,NA,10,10,NA,90,NA,NA,60,80,80,NA,2,30,15,2,3,1,1,NA,2,1,4,2,"12"
"827","500834","010","0","0","020",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"12"
"828","500834","020","0","0","010",1,5,1,17,0,1,80,2,10,100,100,0,NA,1,NA,NA,100,100,NA,100,80,50,100,100,NA,50,NA,NA,0,100,NA,NA,NA,80,NA,NA,80,80,60,NA,2,50,10,2,4,1,1,NA,3,1,4,2,"12"
"829","500839","010","0","0","020",1,1,1,17,0,1,50,1,70,100,0,NA,NA,1,0,0,NA,100,NA,100,50,20,NA,80,NA,50,NA,NA,100,NA,100,25,NA,50,1,NA,100,100,75,NA,2,60,50,2,4,2,NA,1,2,1,4,2,"12"
"830","500851","010","0","0","020",5,1,5,16,0,1,NA,NA,NA,100,80,20,NA,1,20,20,NA,90,NA,80,50,40,NA,80,NA,50,NA,NA,20,NA,20,10,NA,90,NA,NA,90,90,50,1,2,50,50,3,5,2,NA,5,1,1,3,2,"12"
"831","500851","020","0","0","010",1,5,1,18,0,1,0,1,5,100,100,0,NA,1,0,50,NA,100,NA,0,0,NA,NA,70,NA,60,NA,NA,100,NA,10,0,NA,100,NA,NA,90,100,30,NA,2,30,60,2,3,2,NA,5,2,1,1,2,"12"
"832","500855","010","0","0","020",1,5,1,17,0,1,50,2,0,90,75,10,NA,1,50,25,NA,NA,NA,98,50,10,NA,10,NA,5,NA,NA,80,NA,10,10,NA,100,NA,NA,75,100,50,1,2,25,25,2,3,2,NA,5,3,1,3,2,"12"
"833","500855","020","0","0","010",5,1,5,14,1,1,NA,NA,NA,100,100,25,NA,1,50,50,NA,NA,NA,50,25,25,NA,50,1,50,NA,NA,50,NA,50,50,NA,50,1,NA,50,50,998,NA,1,NA,NA,3,5,3,NA,NA,3,1,3,2,"12"
"834","500885","020","1","1","021",1,1,1,18,0,1,70,2,50,80,80,20,NA,1,0,50,NA,60,NA,20,0,NA,NA,70,NA,10,NA,NA,10,NA,5,0,NA,60,NA,NA,60,30,70,NA,2,50,20,1,4,1,1,NA,3,1,3,2,"12"
"835","500885","021","1","1","020",5,5,5,14,0,1,NA,NA,NA,100,100,10,NA,1,0,0,NA,0,NA,NA,0,NA,NA,65,NA,50,NA,NA,50,NA,0,NA,NA,65,NA,NA,75,100,20,NA,2,20,60,3,4,2,NA,1,3,1,3,2,"12"
"836","500885","010","2","2",NA,1,1,1,16,0,1,0,1,0,100,50,0,NA,1,NA,NA,100,80,NA,50,10,0,50,75,NA,25,NA,NA,50,NA,0,NA,NA,80,NA,NA,80,75,50,2,1,NA,NA,1,3,8,NA,NA,3,1,3,2,"12"
"837","500890","010","0","0",NA,1,1,1,11,0,1,NA,NA,NA,40,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,40,NA,0,NA,NA,50,NA,40,0,NA,50,1,50,NA,100,0,NA,2,NA,50,2,1,1,5,NA,3,1,4,2,"12"
"838","500898","010","0","0","020",5,5,1,18,0,1,60,1,30,95,90,50,NA,1,5,20,NA,20,NA,0,0,NA,NA,75,NA,50,NA,NA,75,NA,40,0,NA,100,NA,NA,80,95,50,1,2,25,20,2,4,2,NA,1,3,1,3,2,"12"
"839","500898","020","0","0","010",1,1,5,17,0,1,NA,NA,NA,100,100,100,NA,1,0,99,NA,50,1,25,10,10,50,99,NA,50,NA,NA,100,NA,75,10,NA,90,NA,NA,10,100,50,1,2,10,10,2,3,3,NA,NA,2,1,3,2,"12"
"840","500902","010","1","0",NA,1,1,1,14,0,1,NA,NA,NA,15,10,5,NA,1,NA,NA,100,NA,NA,50,100,50,NA,100,NA,100,NA,NA,100,NA,50,50,NA,100,NA,50,NA,50,50,1,2,50,50,3,4,3,NA,NA,3,1,3,2,"12"
"841","500902","011","2","0",NA,1,1,1,15,0,1,30,2,80,0,NA,NA,100,1,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,30,0,60,NA,NA,10,60,NA,60,NA,100,80,NA,2,80,15,3,NA,2,NA,1,2,1,2,2,"12"
"842","500919","010","0","0","020",5,5,1,17,0,1,10,2,0,100,0,NA,NA,1,50,25,NA,NA,NA,100,50,20,25,10,NA,0,NA,NA,100,NA,100,10,NA,100,NA,NA,100,100,50,1,2,10,10,2,3,2,NA,5,2,1,3,2,"12"
"843","500919","020","0","0","010",1,1,5,13,0,1,NA,NA,NA,10,0,NA,NA,1,NA,NA,15,NA,NA,10,0,NA,NA,30,NA,10,NA,NA,30,NA,10,0,NA,40,NA,NA,50,40,10,NA,2,20,30,3,2,3,NA,NA,2,1,3,2,"12"
"844","500934","020","1","1",NA,1,1,1,10,1,1,NA,NA,NA,0,NA,NA,0,1,NA,NA,NA,100,NA,100,100,100,NA,80,NA,80,NA,NA,0,50,NA,NA,NA,100,NA,NA,NA,100,998,NA,1,NA,NA,3,3,1,8,NA,3,1,4,2,"12"
"845","500934","010","2","2",NA,1,1,1,15,0,1,NA,NA,NA,80,20,0,NA,1,NA,NA,10,10,NA,5,0,NA,NA,60,NA,50,NA,NA,100,NA,75,30,NA,50,2,NA,25,50,60,NA,2,50,20,2,4,1,1,NA,1,1,3,2,"12"
"846","500949","010","1","1",NA,1,1,1,12,3,1,NA,NA,NA,100,100,100,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,998,NA,998,NA,NA,0,998,NA,NA,NA,100,NA,0,NA,100,100,NA,2,100,NA,3,4,1,1,NA,1,1,3,2,"12"
"847","500949","011","2","2",NA,1,1,1,18,0,1,10,2,60,100,100,50,NA,1,0,100,NA,100,NA,95,85,85,NA,80,NA,60,NA,NA,20,NA,15,10,NA,40,NA,NA,40,90,80,NA,2,30,30,2,5,2,NA,5,3,1,4,2,"12"
"848","500956","010","0","0","020",5,5,1,17,1,1,100,2,0,100,999,NA,NA,1,0,100,NA,100,NA,100,50,50,40,100,NA,85,NA,NA,25,NA,0,NA,NA,50,1,NA,60,50,80,NA,2,45,20,2,2,2,NA,5,3,1,3,2,"12"
"849","500956","020","0","0","010",1,1,5,15,0,1,NA,NA,NA,80,50,10,NA,1,5,10,NA,10,NA,5,5,0,NA,85,NA,75,NA,NA,25,NA,20,5,NA,80,NA,NA,75,70,50,2,1,NA,NA,2,3,3,NA,NA,3,1,3,2,"12"
"850","500963","010","0","0","020",1,5,1,15,0,1,50,1,50,80,70,0,NA,1,NA,NA,75,NA,NA,5,30,20,NA,75,NA,60,NA,NA,20,NA,0,NA,NA,90,NA,90,NA,80,75,NA,2,50,50,2,2,2,NA,5,2,1,3,2,"12"
"851","500963","020","0","0","010",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,"12"
"852","500993","011","5","5",NA,1,1,1,16,0,1,20,2,10,90,10,10,NA,1,NA,NA,10,NA,NA,10,5,0,NA,75,NA,50,NA,NA,5,NA,5,5,NA,50,2,50,NA,75,75,NA,2,75,25,2,5,2,NA,5,2,1,3,2,"12"
"853","500993","010","1","7",NA,1,1,1,17,0,1,50,2,50,0,NA,NA,25,1,5,2,NA,2,NA,0,0,NA,NA,0,NA,0,NA,NA,90,NA,20,5,NA,95,NA,NA,100,100,35,NA,2,50,75,1,3,3,NA,NA,3,1,3,2,"12"
"854","500993","020","2","7",NA,1,1,1,13,0,1,NA,NA,NA,0,NA,NA,0,1,20,50,NA,100,NA,50,50,50,NA,20,NA,10,NA,NA,50,NA,50,0,NA,100,NA,NA,NA,100,50,2,1,NA,NA,3,4,1,5,NA,2,1,3,2,"12"
